0102130013120301030	000112003311200311122323213223312233332032102033213122300011222330133131020031123213112030102130013210311001302030203123120101223012233
0102130013120302030	000112003311200311122323213223312233332032102033213122300011222330133131020031123213112030102130013210311001302030203123120101223012233
0102130013120312130	000112003311200311122323213223312233332032102033213122300011222330133131020031123213112030102130013210311001302030203123120101223012233
0102130103000012110	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000012130	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000301010	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000301030	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000302010	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000302030	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000312110	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103000312130	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103020012110	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103020012130	000112003311200311122323213223312233332032102033213122300311222030033131120031123213102030012130110010311200302131203023120111223000233
0102130103020101010	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
