parent	edge_1	edge_2	edge_3	edge_4	target_kind	target_index
197	10,11	20,21	22,23	24,25	base	322
197	10,11	20,21	22,23	30,31	base	147
197	10,11	20,21	22,23	40,41	base	145
197	10,11	20,21	24,25	30,31	base	321
197	10,11	20,21	24,25	40,41	base	319
197	10,11	20,21	30,31	40,41	base	297
197	10,11	22,23	24,25	30,31	base	313
197	10,11	22,23	24,25	40,41	base	311
197	10,11	22,23	30,31	40,41	base	148
197	10,11	24,25	30,31	40,41	base	308
197	20,21	20,30	21,31	30,31	base	205
197	20,21	20,30	30,31	40,41	base	194
197	20,21	21,31	30,31	40,41	base	194
197	20,21	22,23	20,30	30,31	base	215
197	20,21	22,23	21,31	30,31	base	215
197	20,21	22,23	24,25	30,31	base	252
197	20,21	22,23	24,25	40,41	base	249
197	20,21	22,23	30,31	40,41	base	214
197	20,21	24,25	20,30	30,31	base	232
197	20,21	24,25	21,31	30,31	base	232
197	20,21	24,25	30,31	40,41	base	248
197	22,23	24,25	30,31	40,41	base	239
198	10,11	20,21	20,34	21,35	base	304
198	10,11	20,21	20,34	40,41	base	286
198	10,11	20,21	21,35	40,41	base	286
198	10,11	20,21	22,23	20,34	base	189
198	10,11	20,21	22,23	21,35	base	189
198	10,11	20,21	22,23	24,25	base	325
198	10,11	20,21	22,23	34,35	base	146
198	10,11	20,21	22,23	40,41	base	144
198	10,11	20,21	24,25	20,34	base	257
198	10,11	20,21	24,25	21,35	base	257
198	10,11	20,21	24,25	34,35	base	318
198	10,11	20,21	24,25	40,41	base	320
198	10,11	20,21	34,35	40,41	base	295
198	10,11	22,23	24,25	34,35	base	310
198	10,11	22,23	24,25	40,41	base	312
198	10,11	22,23	34,35	40,41	base	149
198	10,11	24,25	34,35	40,41	base	307
198	20,21	20,34	21,35	40,41	base	204
198	20,21	22,23	20,34	21,35	base	207
198	20,21	22,23	20,34	40,41	base	195
198	20,21	22,23	21,35	40,41	base	195
198	20,21	22,23	24,25	20,34	base	231
198	20,21	22,23	24,25	21,35	base	231
198	20,21	22,23	24,25	34,35	base	250
198	20,21	22,23	24,25	40,41	base	251
198	20,21	22,23	34,35	40,41	base	212
198	20,21	24,25	20,34	21,35	base	242
198	20,21	24,25	20,34	40,41	base	229
198	20,21	24,25	21,35	40,41	base	229
198	20,21	24,25	34,35	40,41	base	245
198	22,23	24,25	34,35	40,41	base	237
199	10,11	20,21	20,36	21,37	base	303
199	10,11	20,21	22,23	20,36	base	287
199	10,11	20,21	22,23	21,37	base	287
199	10,11	20,21	22,23	24,25	base	324
199	10,11	20,21	22,23	34,35	base	147
199	10,11	20,21	22,23	36,37	base	145
199	10,11	20,21	24,25	20,36	base	258
199	10,11	20,21	24,25	21,37	base	258
199	10,11	20,21	24,25	34,35	base	321
199	10,11	20,21	24,25	36,37	base	319
199	10,11	20,21	34,35	20,36	base	186
199	10,11	20,21	34,35	21,37	base	186
199	10,11	20,21	34,35	36,37	base	296
199	10,11	22,23	24,25	34,35	base	313
199	10,11	22,23	24,25	36,37	base	311
199	10,11	22,23	34,35	36,37	base	150
199	10,11	24,25	34,35	36,37	base	306
199	20,21	22,23	20,36	21,37	base	206
199	20,21	22,23	24,25	20,36	base	230
199	20,21	22,23	24,25	21,37	base	230
199	20,21	22,23	24,25	34,35	base	252
199	20,21	22,23	24,25	36,37	base	249
199	20,21	22,23	34,35	20,36	base	215
199	20,21	22,23	34,35	21,37	base	215
199	20,21	22,23	34,35	36,37	base	213
199	20,21	24,25	20,36	21,37	base	241
199	20,21	24,25	34,35	20,36	base	232
199	20,21	24,25	34,35	21,37	base	232
199	20,21	24,25	34,35	36,37	base	246
199	20,21	34,35	20,36	21,37	base	205
199	22,23	24,25	34,35	36,37	base	238
200	10,11	20,21	20,28	28,29	base	287
200	10,11	20,21	21,29	28,29	base	287
200	10,11	20,21	22,23	28,29	base	324
200	10,11	20,21	22,23	34,35	base	322
200	10,11	20,21	22,23	36,37	base	319
200	10,11	20,21	28,29	34,35	base	147
200	10,11	20,21	28,29	36,37	base	297
200	10,11	20,21	34,35	36,37	base	296
200	10,11	22,23	28,29	34,35	base	313
200	10,11	22,23	28,29	36,37	base	308
200	10,11	22,23	34,35	36,37	base	306
200	10,11	28,29	34,35	36,37	base	301
200	20,21	20,28	21,29	28,29	base	206
200	20,21	20,28	28,29	34,35	base	215
200	20,21	20,28	28,29	36,37	base	194
200	20,21	21,29	28,29	34,35	base	215
200	20,21	21,29	28,29	36,37	base	194
200	20,21	22,23	20,28	28,29	base	230
200	20,21	22,23	21,29	28,29	base	230
200	20,21	22,23	28,29	34,35	base	252
200	20,21	22,23	28,29	36,37	base	248
200	20,21	22,23	34,35	36,37	base	246
200	20,21	28,29	34,35	36,37	base	211
200	22,23	28,29	34,35	36,37	base	235
201	10,11	20,21	20,28	28,29	base	189
201	10,11	20,21	21,29	28,29	base	189
201	10,11	20,21	22,23	28,29	base	325
201	10,11	20,21	22,23	34,35	base	318
201	10,11	20,21	22,23	40,41	base	323
201	10,11	20,21	28,29	34,35	base	298
201	10,11	20,21	28,29	40,41	base	144
201	10,11	20,21	34,35	40,41	base	295
201	10,11	22,23	28,29	34,35	base	309
201	10,11	22,23	28,29	40,41	base	312
201	10,11	22,23	34,35	40,41	base	307
201	10,11	28,29	34,35	40,41	base	302
201	20,21	20,28	21,29	28,29	base	207
201	20,21	20,28	28,29	34,35	base	216
201	20,21	20,28	28,29	40,41	base	195
201	20,21	21,29	28,29	34,35	base	216
201	20,21	21,29	28,29	40,41	base	195
201	20,21	22,23	20,28	28,29	base	231
201	20,21	22,23	21,29	28,29	base	231
201	20,21	22,23	28,29	34,35	base	247
201	20,21	22,23	28,29	40,41	base	251
201	20,21	22,23	34,35	40,41	base	245
201	20,21	28,29	34,35	40,41	base	210
201	22,23	28,29	34,35	40,41	base	236
202	10,11	20,21	20,36	21,37	base	152
202	10,11	20,21	22,23	20,36	base	284
202	10,11	20,21	22,23	21,37	base	284
202	10,11	20,21	22,23	32,33	base	325
202	10,11	20,21	22,23	34,35	base	320
202	10,11	20,21	22,23	36,37	base	323
202	10,11	20,21	32,33	20,36	base	189
202	10,11	20,21	32,33	21,37	base	189
202	10,11	20,21	32,33	34,35	base	298
202	10,11	20,21	32,33	36,37	base	146
202	10,11	20,21	34,35	20,36	base	286
202	10,11	20,21	34,35	21,37	base	286
202	10,11	20,21	34,35	36,37	base	295
202	10,11	22,23	32,33	34,35	base	309
202	10,11	22,23	32,33	36,37	base	310
202	10,11	22,23	34,35	36,37	base	307
202	10,11	32,33	34,35	36,37	base	300
202	20,21	22,23	20,36	21,37	base	243
202	20,21	22,23	32,33	20,36	base	231
202	20,21	22,23	32,33	21,37	base	231
202	20,21	22,23	32,33	34,35	base	247
202	20,21	22,23	32,33	36,37	base	250
202	20,21	22,23	34,35	20,36	base	229
202	20,21	22,23	34,35	21,37	base	229
202	20,21	22,23	34,35	36,37	base	245
202	20,21	32,33	20,36	21,37	base	207
202	20,21	32,33	34,35	20,36	base	216
202	20,21	32,33	34,35	21,37	base	216
202	20,21	32,33	34,35	36,37	base	209
202	20,21	34,35	20,36	21,37	base	204
202	22,23	32,33	34,35	36,37	base	234
203	10,11	20,21	20,34	21,35	base	153
203	10,11	20,21	20,34	40,41	base	287
203	10,11	20,21	21,35	40,41	base	287
203	10,11	20,21	22,23	20,34	base	283
203	10,11	20,21	22,23	21,35	base	283
203	10,11	20,21	22,23	32,33	base	321
203	10,11	20,21	22,23	34,35	base	322
203	10,11	20,21	22,23	40,41	base	324
203	10,11	20,21	32,33	20,34	base	186
203	10,11	20,21	32,33	21,35	base	186
203	10,11	20,21	32,33	34,35	base	296
203	10,11	20,21	32,33	40,41	base	297
203	10,11	20,21	34,35	40,41	base	145
203	10,11	22,23	32,33	34,35	base	306
203	10,11	22,23	32,33	40,41	base	308
203	10,11	22,23	34,35	40,41	base	311
203	10,11	32,33	34,35	40,41	base	299
203	20,21	20,34	21,35	40,41	base	206
203	20,21	22,23	20,34	21,35	base	244
203	20,21	22,23	20,34	40,41	base	230
203	20,21	22,23	21,35	40,41	base	230
203	20,21	22,23	32,33	20,34	base	232
203	20,21	22,23	32,33	21,35	base	232
203	20,21	22,23	32,33	34,35	base	246
203	20,21	22,23	32,33	40,41	base	248
203	20,21	22,23	34,35	40,41	base	249
203	20,21	32,33	20,34	21,35	base	205
203	20,21	32,33	20,34	40,41	base	194
203	20,21	32,33	21,35	40,41	base	194
203	20,21	32,33	34,35	40,41	base	208
203	22,23	32,33	34,35	40,41	base	233
204	10,11	20,21	20,30	21,31	base	302
204	10,11	20,30	21,31	30,31	base	295
204	10,11	20,30	21,31	36,37	base	298
204	10,11	22,23	20,30	21,31	base	144
204	10,11	22,23	20,30	36,37	base	189
204	10,11	22,23	21,31	36,37	base	189
204	10,11	22,23	24,25	20,30	base	284
204	10,11	22,23	24,25	21,31	base	284
204	10,11	22,23	24,25	36,37	base	316
204	10,11	24,25	20,30	21,31	base	320
204	10,11	24,25	20,30	36,37	base	257
204	10,11	24,25	21,31	36,37	base	257
204	20,21	20,30	21,31	30,31	base	196
204	20,21	20,30	21,31	36,37	base	198
204	20,21	22,23	20,30	21,31	base	202
204	20,21	24,25	20,30	21,31	base	236
204	20,30	21,31	30,31	36,37	base	209
204	22,23	20,30	21,31	30,31	base	212
204	22,23	20,30	21,31	36,37	complement	23
204	22,23	24,25	20,30	21,31	base	251
204	22,23	24,25	20,30	36,37	base	231
204	22,23	24,25	21,31	36,37	base	231
204	24,25	20,30	21,31	30,31	base	245
204	24,25	20,30	21,31	36,37	base	247
204	6,15	1,22	26,29	19,39	base	158
204	7,14	0,23	27,28	18,38	base	158
205	10,11	20,21	20,30	21,31	base	301
205	10,11	20,30	21,31	30,31	base	296
205	10,11	20,30	21,31	40,41	base	297
205	10,11	22,23	20,30	21,31	base	147
205	10,11	22,23	20,30	40,41	base	287
205	10,11	22,23	21,31	40,41	base	287
205	10,11	22,23	24,25	20,30	base	283
205	10,11	22,23	24,25	21,31	base	283
205	10,11	22,23	24,25	40,41	base	317
205	10,11	24,25	20,30	21,31	base	321
205	10,11	24,25	20,30	40,41	base	258
205	10,11	24,25	21,31	40,41	base	258
205	20,21	20,30	21,31	30,31	base	197
205	20,21	20,30	21,31	40,41	base	199
205	20,21	22,23	20,30	21,31	base	203
205	20,21	24,25	20,30	21,31	base	235
205	20,30	21,31	30,31	40,41	base	208
205	22,23	20,30	21,31	30,31	base	213
205	22,23	20,30	21,31	40,41	base	214
205	22,23	24,25	20,30	21,31	base	252
205	22,23	24,25	20,30	40,41	base	230
205	22,23	24,25	21,31	40,41	base	230
205	24,25	20,30	21,31	30,31	base	246
205	24,25	20,30	21,31	40,41	base	248
205	6,15	1,22	26,29	19,37	base	159
205	7,14	0,23	27,28	18,36	base	159
206	10,11	20,21	20,28	21,29	base	148
206	10,11	20,28	21,29	28,29	base	145
206	10,11	20,28	21,29	34,35	base	147
206	10,11	20,28	21,29	36,37	base	297
206	10,11	20,28	34,35	36,37	base	186
206	10,11	21,29	34,35	36,37	base	186
206	10,11	22,23	20,28	21,29	base	324
206	10,11	22,23	20,28	34,35	base	283
206	10,11	22,23	20,28	36,37	base	258
206	10,11	22,23	21,29	34,35	base	283
206	10,11	22,23	21,29	36,37	base	258
206	10,11	22,23	34,35	36,37	base	314
206	20,21	20,28	21,29	28,29	base	200
206	20,21	20,28	21,29	34,35	base	203
206	20,21	20,28	21,29	36,37	base	199
206	20,21	22,23	20,28	21,29	base	239
206	20,28	21,29	28,29	34,35	base	213
206	20,28	21,29	28,29	36,37	base	208
206	20,28	21,29	34,35	36,37	base	211
206	22,23	20,28	21,29	28,29	base	249
206	22,23	20,28	21,29	34,35	base	252
206	22,23	20,28	21,29	36,37	base	248
206	22,23	20,28	34,35	36,37	base	232
206	22,23	21,29	34,35	36,37	base	232
206	6,15	24,27	1,36	19,39	base	101
206	7,14	25,26	0,37	18,38	base	101
207	10,11	20,21	20,28	21,29	base	151
207	10,11	20,28	21,29	28,29	base	146
207	10,11	20,28	21,29	34,35	base	298
207	10,11	20,28	21,29	40,41	base	144
207	10,11	20,28	34,35	40,41	base	286
207	10,11	21,29	34,35	40,41	base	286
207	10,11	22,23	20,28	21,29	base	325
207	10,11	22,23	20,28	34,35	base	257
207	10,11	22,23	20,28	40,41	base	284
207	10,11	22,23	21,29	34,35	base	257
207	10,11	22,23	21,29	40,41	base	284
207	10,11	22,23	34,35	40,41	base	315
207	20,21	20,28	21,29	28,29	base	201
207	20,21	20,28	21,29	34,35	base	198
207	20,21	20,28	21,29	40,41	base	202
207	20,21	22,23	20,28	21,29	base	240
207	20,28	21,29	28,29	34,35	base	209
207	20,28	21,29	28,29	40,41	base	212
207	20,28	21,29	34,35	40,41	base	210
207	22,23	20,28	21,29	28,29	base	250
207	22,23	20,28	21,29	34,35	base	247
207	22,23	20,28	21,29	40,41	base	251
207	22,23	20,28	34,35	40,41	base	229
207	22,23	21,29	34,35	40,41	base	229
207	6,15	24,27	1,34	19,37	base	105
207	7,14	25,26	0,35	18,36	base	105
208	10,11	20,21	22,23	28,29	base	324
208	10,11	20,21	22,23	34,35	base	322
208	10,11	20,21	22,23	36,37	base	311
208	10,11	20,21	28,29	28,36	base	287
208	10,11	20,21	28,29	29,37	base	287
208	10,11	20,21	28,29	34,35	base	147
208	10,11	20,21	28,29	36,37	base	148
208	10,11	20,21	34,35	36,37	base	150
208	10,11	22,23	28,29	28,36	base	258
208	10,11	22,23	28,29	29,37	base	258
208	10,11	22,23	28,29	34,35	base	321
208	10,11	22,23	28,29	36,37	base	308
208	10,11	22,23	34,35	36,37	base	306
208	10,11	28,29	28,36	29,37	base	303
208	10,11	28,29	34,35	28,36	base	186
208	10,11	28,29	34,35	29,37	base	186
208	10,11	28,29	34,35	36,37	base	301
208	20,21	22,23	28,29	28,36	base	230
208	20,21	22,23	28,29	29,37	base	230
208	20,21	22,23	28,29	34,35	base	252
208	20,21	22,23	28,29	36,37	base	239
208	20,21	22,23	34,35	36,37	base	238
208	20,21	28,29	28,36	29,37	base	206
208	20,21	28,29	34,35	28,36	base	215
208	20,21	28,29	34,35	29,37	base	215
208	20,21	28,29	34,35	36,37	base	203
208	22,23	28,29	28,36	29,37	base	241
208	22,23	28,29	34,35	28,36	base	232
208	22,23	28,29	34,35	29,37	base	232
208	22,23	28,29	34,35	36,37	base	235
208	28,29	34,35	28,36	29,37	base	205
209	10,11	20,21	22,23	28,29	base	325
209	10,11	20,21	22,23	34,35	base	310
209	10,11	20,21	22,23	40,41	base	323
209	10,11	20,21	28,29	28,34	base	189
209	10,11	20,21	28,29	29,35	base	189
209	10,11	20,21	28,29	34,35	base	151
209	10,11	20,21	28,29	40,41	base	144
209	10,11	20,21	34,35	40,41	base	149
209	10,11	22,23	28,29	28,34	base	257
209	10,11	22,23	28,29	29,35	base	257
209	10,11	22,23	28,29	34,35	base	309
209	10,11	22,23	28,29	40,41	base	320
209	10,11	22,23	34,35	40,41	base	307
209	10,11	28,29	28,34	29,35	base	304
209	10,11	28,29	28,34	40,41	base	286
209	10,11	28,29	29,35	40,41	base	286
209	10,11	28,29	34,35	40,41	base	302
209	20,21	22,23	28,29	28,34	base	231
209	20,21	22,23	28,29	29,35	base	231
209	20,21	22,23	28,29	34,35	base	240
209	20,21	22,23	28,29	40,41	base	251
209	20,21	22,23	34,35	40,41	base	237
209	20,21	28,29	28,34	29,35	base	207
209	20,21	28,29	28,34	40,41	base	195
209	20,21	28,29	29,35	40,41	base	195
209	20,21	28,29	34,35	40,41	base	202
209	22,23	28,29	28,34	29,35	base	242
209	22,23	28,29	28,34	40,41	base	229
209	22,23	28,29	29,35	40,41	base	229
209	22,23	28,29	34,35	40,41	base	236
209	28,29	28,34	29,35	40,41	base	204
210	10,11	20,21	22,23	32,33	base	325
210	10,11	20,21	22,23	34,35	base	312
210	10,11	20,21	22,23	34,36	base	284
210	10,11	20,21	22,23	35,37	base	284
210	10,11	20,21	22,23	36,37	base	323
210	10,11	20,21	32,33	34,35	base	151
210	10,11	20,21	32,33	34,36	base	189
210	10,11	20,21	32,33	35,37	base	189
210	10,11	20,21	32,33	36,37	base	146
210	10,11	20,21	34,35	36,37	base	149
210	10,11	20,21	34,36	35,37	base	152
210	10,11	22,23	32,33	34,35	base	309
210	10,11	22,23	32,33	34,36	base	257
210	10,11	22,23	32,33	35,37	base	257
210	10,11	22,23	32,33	36,37	base	318
210	10,11	22,23	34,35	36,37	base	307
210	10,11	22,23	34,36	35,37	base	315
210	10,11	32,33	34,35	36,37	base	300
210	10,11	32,33	34,36	35,37	base	304
210	20,21	22,23	32,33	34,35	base	240
210	20,21	22,23	32,33	34,36	base	231
210	20,21	22,23	32,33	35,37	base	231
210	20,21	22,23	32,33	36,37	base	250
210	20,21	22,23	34,35	36,37	base	237
210	20,21	22,23	34,36	35,37	base	243
210	20,21	32,33	34,35	36,37	base	201
210	20,21	32,33	34,36	35,37	base	207
210	22,23	32,33	34,35	36,37	base	234
210	22,23	32,33	34,36	35,37	base	242
211	10,11	20,21	22,23	32,33	base	313
211	10,11	20,21	22,23	32,34	base	283
211	10,11	20,21	22,23	33,35	base	283
211	10,11	20,21	22,23	34,35	base	322
211	10,11	20,21	22,23	40,41	base	324
211	10,11	20,21	32,33	34,35	base	150
211	10,11	20,21	32,33	40,41	base	148
211	10,11	20,21	32,34	33,35	base	153
211	10,11	20,21	32,34	40,41	base	287
211	10,11	20,21	33,35	40,41	base	287
211	10,11	20,21	34,35	40,41	base	145
211	10,11	22,23	32,33	34,35	base	306
211	10,11	22,23	32,33	40,41	base	308
211	10,11	22,23	32,34	33,35	base	314
211	10,11	22,23	32,34	40,41	base	258
211	10,11	22,23	33,35	40,41	base	258
211	10,11	22,23	34,35	40,41	base	319
211	10,11	32,33	34,35	40,41	base	299
211	10,11	32,34	33,35	40,41	base	303
211	20,21	22,23	32,33	34,35	base	238
211	20,21	22,23	32,33	40,41	base	239
211	20,21	22,23	32,34	33,35	base	244
211	20,21	22,23	32,34	40,41	base	230
211	20,21	22,23	33,35	40,41	base	230
211	20,21	22,23	34,35	40,41	base	249
211	20,21	32,33	34,35	40,41	base	200
211	20,21	32,34	33,35	40,41	base	206
211	22,23	32,33	34,35	40,41	base	233
211	22,23	32,34	33,35	40,41	base	241
212	10,11	20,21	26,27	26,34	base	284
212	10,11	20,21	26,27	27,35	base	284
212	10,11	20,21	26,27	32,33	base	325
212	10,11	20,21	26,27	34,35	base	312
212	10,11	20,21	26,27	36,37	base	320
212	10,11	20,21	32,33	34,35	base	310
212	10,11	20,21	32,33	36,37	base	318
212	10,11	20,21	34,35	36,37	base	307
212	10,11	26,27	26,34	27,35	base	152
212	10,11	26,27	26,34	36,37	base	286
212	10,11	26,27	27,35	36,37	base	286
212	10,11	26,27	32,33	26,34	base	189
212	10,11	26,27	32,33	27,35	base	189
212	10,11	26,27	32,33	34,35	base	151
212	10,11	26,27	32,33	36,37	base	298
212	10,11	26,27	34,35	36,37	base	302
212	10,11	32,33	34,35	36,37	base	300
212	20,21	26,27	26,34	27,35	base	243
212	20,21	26,27	26,34	36,37	base	229
212	20,21	26,27	27,35	36,37	base	229
212	20,21	26,27	32,33	26,34	base	231
212	20,21	26,27	32,33	27,35	base	231
212	20,21	26,27	32,33	34,35	base	240
212	20,21	26,27	32,33	36,37	base	247
212	20,21	26,27	34,35	36,37	base	236
212	20,21	32,33	34,35	36,37	base	234
212	26,27	26,34	27,35	36,37	base	204
212	26,27	32,33	26,34	27,35	base	207
212	26,27	32,33	26,34	36,37	base	216
212	26,27	32,33	27,35	36,37	base	216
212	26,27	32,33	34,35	36,37	base	198
213	10,11	20,21	26,27	26,32	base	283
213	10,11	20,21	26,27	27,33	base	283
213	10,11	20,21	26,27	32,33	base	313
213	10,11	20,21	26,27	34,35	base	321
213	10,11	20,21	26,27	40,41	base	324
213	10,11	20,21	32,33	34,35	base	306
213	10,11	20,21	32,33	40,41	base	311
213	10,11	20,21	34,35	40,41	base	319
213	10,11	26,27	26,32	27,33	base	153
213	10,11	26,27	26,32	34,35	base	186
213	10,11	26,27	26,32	40,41	base	287
213	10,11	26,27	27,33	34,35	base	186
213	10,11	26,27	27,33	40,41	base	287
213	10,11	26,27	32,33	34,35	base	301
213	10,11	26,27	32,33	40,41	base	148
213	10,11	26,27	34,35	40,41	base	297
213	10,11	32,33	34,35	40,41	base	299
213	20,21	26,27	26,32	27,33	base	244
213	20,21	26,27	26,32	34,35	base	232
213	20,21	26,27	26,32	40,41	base	230
213	20,21	26,27	27,33	34,35	base	232
213	20,21	26,27	27,33	40,41	base	230
213	20,21	26,27	32,33	34,35	base	235
213	20,21	26,27	32,33	40,41	base	239
213	20,21	26,27	34,35	40,41	base	248
213	20,21	32,33	34,35	40,41	base	233
213	26,27	26,32	27,33	34,35	base	205
213	26,27	26,32	27,33	40,41	base	206
213	26,27	26,32	34,35	40,41	base	194
213	26,27	27,33	34,35	40,41	base	194
213	26,27	32,33	34,35	40,41	base	199
214	10,11	20,21	30,31	32,33	base	313
214	10,11	20,21	30,31	32,36	base	283
214	10,11	20,21	30,31	33,37	base	283
214	10,11	20,21	30,31	34,35	base	321
214	10,11	20,21	30,31	36,37	base	322
214	10,11	20,21	32,33	34,35	base	308
214	10,11	20,21	32,33	36,37	base	311
214	10,11	20,21	32,36	33,37	base	317
214	10,11	20,21	34,35	32,36	base	258
214	10,11	20,21	34,35	33,37	base	258
214	10,11	20,21	34,35	36,37	base	319
214	10,11	30,31	32,33	34,35	base	301
214	10,11	30,31	32,33	36,37	base	150
214	10,11	30,31	32,36	33,37	base	153
214	10,11	30,31	34,35	32,36	base	186
214	10,11	30,31	34,35	33,37	base	186
214	10,11	30,31	34,35	36,37	base	296
214	10,11	32,33	34,35	36,37	base	299
214	10,11	34,35	32,36	33,37	base	303
214	20,21	30,31	32,33	34,35	base	235
214	20,21	30,31	32,33	36,37	base	238
214	20,21	30,31	32,36	33,37	base	244
214	20,21	30,31	34,35	32,36	base	232
214	20,21	30,31	34,35	33,37	base	232
214	20,21	30,31	34,35	36,37	base	246
214	20,21	32,33	34,35	36,37	base	233
214	20,21	34,35	32,36	33,37	base	241
214	30,31	32,33	34,35	36,37	base	197
214	30,31	34,35	32,36	33,37	base	205
215	10,11	20,27	20,32	27,35	base	150
215	10,11	20,27	20,32	33,34	base	301
215	10,11	20,27	20,32	39,40	base	148
215	10,11	20,27	27,35	39,40	base	145
215	10,11	20,27	32,35	39,40	base	287
215	10,11	20,27	33,34	27,35	base	296
215	10,11	20,27	33,34	32,35	base	186
215	10,11	20,27	33,34	39,40	base	297
215	10,11	22,23	20,27	20,32	base	313
215	10,11	22,23	20,27	27,35	base	322
215	10,11	22,23	20,27	32,35	base	283
215	10,11	22,23	20,27	33,34	base	321
215	10,11	22,23	20,27	39,40	base	324
215	10,11	22,23	32,35	39,40	base	317
215	10,11	22,23	33,34	32,35	base	314
215	10,11	22,23	33,34	39,40	base	258
215	10,11	33,34	32,35	39,40	base	303
215	20,27	20,32	27,35	39,40	base	200
215	20,27	20,32	33,34	27,35	base	197
215	20,27	20,32	33,34	39,40	base	199
215	20,27	33,34	27,35	39,40	base	208
215	20,27	33,34	32,35	39,40	base	194
215	22,23	20,27	20,32	27,35	base	238
215	22,23	20,27	20,32	33,34	base	235
215	22,23	20,27	20,32	39,40	base	239
215	22,23	20,27	27,35	39,40	base	249
215	22,23	20,27	32,35	39,40	base	230
215	22,23	20,27	33,34	27,35	base	246
215	22,23	20,27	33,34	32,35	base	232
215	22,23	20,27	33,34	39,40	base	248
215	22,23	33,34	32,35	39,40	base	241
215	7,13	21,25	1,34	18,37	base	100
216	10,13	19,33	19,34	33,35	base	300
216	10,13	19,33	19,34	39,40	base	302
216	10,13	19,33	33,35	39,40	base	295
216	10,13	19,33	34,35	39,40	base	286
216	10,13	20,23	19,33	19,34	base	151
216	10,13	20,23	19,33	33,35	base	146
216	10,13	20,23	19,33	34,35	base	189
216	10,13	20,23	19,33	39,40	base	144
216	10,13	20,23	24,26	19,33	base	325
216	10,13	20,23	24,26	34,35	base	316
216	10,13	20,23	24,26	39,40	base	284
216	10,13	20,23	34,35	39,40	base	152
216	10,13	24,26	19,33	19,34	base	309
216	10,13	24,26	19,33	33,35	base	318
216	10,13	24,26	19,33	34,35	base	257
216	10,13	24,26	19,33	39,40	base	320
216	10,13	24,26	34,35	39,40	base	315
216	19,33	19,34	33,35	39,40	base	196
216	20,23	19,33	19,34	33,35	base	201
216	20,23	19,33	19,34	39,40	base	202
216	20,23	19,33	33,35	39,40	base	212
216	20,23	19,33	34,35	39,40	base	195
216	20,23	24,26	19,33	19,34	base	240
216	20,23	24,26	19,33	33,35	base	250
216	20,23	24,26	19,33	34,35	base	231
216	20,23	24,26	19,33	39,40	base	251
216	20,23	24,26	34,35	39,40	base	243
216	24,26	19,33	19,34	33,35	base	234
216	24,26	19,33	19,34	39,40	base	236
216	24,26	19,33	33,35	39,40	base	245
216	24,26	19,33	34,35	39,40	base	229
216	6,17	2,20	25,28	22,36	base	160
217	0,4	19,20	21,33	22,35	base	98
217	0,4	19,20	21,33	30,36	base	97
217	0,4	19,20	21,33	36,41	base	112
217	0,4	19,20	21,33	37,41	base	110
217	0,4	19,20	22,35	30,36	base	180
217	0,4	19,20	22,35	36,41	base	182
217	0,4	19,20	22,35	37,41	base	155
217	0,4	19,20	30,36	36,41	base	69
217	0,4	19,20	30,36	37,41	base	66
217	0,4	19,20	36,41	37,41	base	71
217	0,4	21,33	22,35	30,36	base	100
217	0,4	21,33	22,35	36,41	base	165
217	0,4	21,33	22,35	37,41	base	162
217	0,4	21,33	30,36	36,41	base	143
217	0,4	21,33	30,36	37,41	base	133
217	0,4	21,33	36,41	37,41	base	139
217	0,4	22,35	30,36	36,41	base	102
217	0,4	22,35	30,36	37,41	base	159
217	0,4	22,35	36,41	37,41	base	156
217	0,4	30,36	36,41	37,41	base	141
217	19,20	21,33	22,35	30,36	base	84
217	19,20	21,33	22,35	36,41	base	220
217	19,20	21,33	22,35	37,41	base	224
217	19,20	21,33	30,36	36,41	base	64
217	19,20	21,33	30,36	37,41	base	62
217	19,20	21,33	36,41	37,41	base	55
217	19,20	22,35	30,36	36,41	base	122
217	19,20	22,35	30,36	37,41	base	125
217	19,20	22,35	36,41	37,41	base	227
217	19,20	30,36	36,41	37,41	base	59
217	21,33	22,35	30,36	36,41	base	34
217	21,33	22,35	30,36	37,41	base	31
217	21,33	22,35	36,41	37,41	base	38
217	21,33	30,36	36,41	37,41	base	46
217	22,35	30,36	36,41	37,41	base	49
218	0,3	20,22	31,34	34,41	base	117
218	0,3	20,22	31,34	35,41	base	116
