code	zero	orbit_size	support	triples
428542	1	20160	9	3
428543	0	20160	9	4
428719	1	20160	9	2
428734	1	10080	9	2
428735	0	10080	9	3
428767	1	20160	9	3
428779	1	20160	9	2
428782	1	20160	9	2
428783	0	20160	9	3
428791	1	20160	9	3
428794	1	20160	9	2
428795	0	20160	9	3
428797	1	20160	9	3
428798	0	20160	9	3
429007	1	20160	8	4
429019	1	20160	9	3
429022	1	20160	9	3
429023	0	20160	9	4
429034	1	10080	9	2
429035	0	10080	9	3
429037	1	20160	9	3
429038	0	20160	9	3
429052	1	10080	8	4
429053	0	10080	9	4
429487	1	20160	9	3
429499	1	20160	9	3
429502	1	20160	9	3
429503	0	20160	9	4
429535	1	20160	9	4
429547	1	20160	9	3
429550	1	20160	9	3
429551	0	20160	9	4
429559	1	20160	9	4
429562	1	20160	9	3
429563	0	20160	9	4
429565	1	20160	9	4
429566	0	20160	9	4
429727	1	20160	9	3
429739	1	10080	9	2
429742	1	20160	9	2
429743	0	20160	9	3
429757	1	10080	9	3
429758	0	10080	9	3
429775	1	20160	8	4
429787	1	20160	9	3
429790	1	20160	9	3
429791	0	20160	9	4
429799	1	20160	9	3
429802	1	20160	9	2
429803	0	20160	9	3
429805	1	20160	9	3
429806	0	20160	9	3
429811	1	20160	8	4
429814	1	20160	9	3
429815	0	20160	9	4
429817	1	20160	9	3
429818	0	20160	9	3
429820	1	20160	8	4
429821	0	20160	9	4
430027	1	20160	8	4
430030	1	20160	8	4
430031	0	20160	8	5
430039	1	10080	9	4
430042	1	20160	9	3
430043	0	20160	9	4
430045	1	20160	9	4
430046	0	20160	9	4
430057	1	10080	9	3
430058	0	10080	9	3
430060	1	20160	8	4
430061	0	20160	9	4
430076	0	10080	8	5
431551	1	10080	10	3
431599	1	20160	10	3
431614	1	10080	10	3
431615	0	10080	10	4
431791	1	10080	10	2
431806	1	5040	10	2
431807	0	5040	10	3
431839	1	20160	10	3
431851	1	10080	10	2
431854	1	20160	10	2
431855	0	20160	10	3
431869	1	10080	10	3
431870	0	10080	10	3
432079	1	10080	9	4
432091	1	10080	10	3
432094	1	10080	10	3
432095	0	10080	10	4
432106	1	5040	10	2
432107	0	5040	10	3
432109	1	10080	10	3
432110	0	10080	10	3
432124	1	5040	9	4
432125	0	5040	10	4
432559	1	10080	10	2
432571	1	10080	10	2
432574	1	10080	10	2
432575	0	10080	10	3
432607	1	20160	10	3
432619	1	20160	10	2
432622	1	20160	10	2
432623	0	20160	10	3
432631	1	20160	10	3
432634	1	20160	10	2
432635	0	20160	10	3
432637	1	20160	10	3
432638	0	20160	10	3
432799	1	20160	10	2
432811	1	10080	10	1
432814	1	20160	10	1
432815	0	20160	10	2
432829	1	10080	10	2
432830	0	10080	10	2
432847	1	20160	9	3
432859	1	20160	10	2
432862	1	20160	10	2
432863	0	20160	10	3
432871	1	20160	10	2
432874	1	20160	10	1
432875	0	20160	10	2
432877	1	20160	10	2
432878	0	20160	10	2
432883	1	20160	9	3
432886	1	20160	10	2
432887	0	20160	10	3
432889	1	20160	10	2
432890	0	20160	10	2
432892	1	20160	9	3
432893	0	20160	10	3
433099	1	20160	9	3
433102	1	20160	9	3
433103	0	20160	9	4
433111	1	10080	10	3
433114	1	20160	10	2
433115	0	20160	10	3
433117	1	20160	10	3
433118	0	20160	10	3
433129	1	10080	10	2
433130	0	10080	10	2
433132	1	20160	9	3
433133	0	20160	10	3
433148	0	10080	9	4
433615	1	10080	9	4
433627	1	10080	10	3
433630	1	10080	10	3
433631	0	10080	10	4
433639	1	10080	10	3
433642	1	10080	10	2
433643	0	10080	10	3
433645	1	10080	10	3
433646	0	10080	10	3
433651	1	10080	9	4
433654	1	10080	10	3
433655	0	10080	10	4
433657	1	10080	10	3
433658	0	10080	10	3
433660	1	10080	9	4
433661	0	10080	10	4
433807	1	20160	9	3
433819	1	20160	10	2
433822	1	20160	10	2
433823	0	20160	10	3
433834	1	10080	10	1
433835	0	10080	10	2
433837	1	20160	10	2
433838	0	20160	10	2
433852	1	10080	9	3
433853	0	10080	10	3
433867	1	20160	9	3
433870	1	20160	9	3
433871	0	20160	9	4
433879	1	20160	10	3
433882	1	20160	10	2
433883	0	20160	10	3
433885	1	20160	10	3
433886	0	20160	10	3
433891	1	20160	9	3
433894	1	20160	10	2
433895	0	20160	10	3
433897	1	20160	10	2
433898	0	20160	10	2
433900	1	20160	9	3
433901	0	20160	10	3
433906	1	20160	9	3
433907	0	20160	9	4
433909	1	20160	10	3
433910	0	20160	10	3
433912	1	20160	9	3
433913	0	20160	10	3
433916	0	20160	9	4
434119	1	20160	9	4
434122	1	20160	9	3
434123	0	20160	9	4
434125	1	20160	9	4
434126	0	20160	9	4
434134	1	10080	10	3
434135	0	10080	10	4
434137	1	20160	10	3
434138	0	20160	10	3
434140	1	20160	9	4
434141	0	20160	10	4
434152	1	10080	9	3
434153	0	10080	10	3
434156	0	20160	9	4
436879	1	5040	9	2
436891	1	5040	10	1
436894	1	5040	10	1
436895	0	5040	10	2
436906	1	2520	10	0
436907	0	2520	10	1
436909	1	5040	10	1
436910	0	5040	10	1
436924	1	2520	9	2
436925	0	2520	10	2
436939	1	20160	9	2
436942	1	20160	9	2
436943	0	20160	9	3
436951	1	10080	10	2
436954	1	20160	10	1
436955	0	20160	10	2
436957	1	20160	10	2
436958	0	20160	10	2
436969	1	10080	10	1
436970	0	10080	10	1
436972	1	20160	9	2
436973	0	20160	10	2
436988	0	10080	9	3
437191	1	10080	9	3
437194	1	10080	9	2
437195	0	10080	9	3
437197	1	10080	9	3
437198	0	10080	9	3
437206	1	5040	10	2
437207	0	5040	10	3
437209	1	10080	10	2
437210	0	10080	10	2
437212	1	10080	9	3
437213	0	10080	10	3
437224	1	5040	9	2
437225	0	5040	10	2
437228	0	10080	9	3
437959	1	10080	9	3
437962	1	10080	9	2
437963	0	10080	9	3
437965	1	10080	9	3
437966	0	10080	9	3
437971	1	10080	9	3
437974	1	10080	10	2
437975	0	10080	10	3
437977	1	10080	10	2
437978	0	10080	10	2
437980	1	10080	9	3
437981	0	10080	10	3
437986	1	10080	9	2
437987	0	10080	9	3
437989	1	10080	10	2
437990	0	10080	10	2
437992	1	10080	9	2
437993	0	10080	10	2
437996	0	10080	9	3
438001	1	10080	9	3
438002	0	10080	9	3
438004	1	10080	9	3
438005	0	10080	10	3
438008	0	10080	9	3
438211	1	10080	8	4
438214	1	20160	9	3
438215	0	20160	9	4
438217	1	20160	9	3
438218	0	20160	9	3
438220	1	20160	8	4
438221	0	20160	9	4
438229	1	10080	10	3
438230	0	10080	10	3
438232	1	20160	9	3
438233	0	20160	10	3
438236	0	20160	9	4
438248	0	10080	9	3
442306	1	2520	8	4
442307	0	2520	8	5
442309	1	5040	9	4
442310	0	5040	9	4
442312	1	5040	8	4
442313	0	5040	9	4
442316	0	5040	8	5
442324	1	2520	9	4
442325	0	2520	10	4
442328	0	5040	9	4
444127	1	10080	9	4
444139	1	10080	9	3
444142	1	10080	9	3
444143	0	10080	9	4
444151	1	10080	9	4
444154	1	10080	9	3
444155	0	10080	9	4
444157	1	10080	9	4
444158	0	10080	9	4
444319	1	20160	9	4
444331	1	10080	9	3
444334	1	20160	9	3
444335	0	20160	9	4
444349	1	10080	9	4
444350	0	10080	9	4
444379	1	20160	9	4
444382	1	20160	9	4
444383	0	20160	9	5
444391	1	20160	9	4
444394	1	20160	9	3
444395	0	20160	9	4
444397	1	20160	9	4
444398	0	20160	9	4
444406	1	20160	9	4
444407	0	20160	9	5
444409	1	20160	9	4
444410	0	20160	9	4
444412	1	20160	8	5
444413	0	20160	9	5
444895	1	10080	9	4
444907	1	20160	9	3
444911	0	10080	9	4
444919	1	20160	9	4
444922	1	10080	9	3
444923	0	20160	9	4
445087	1	20160	9	3
445099	1	20160	9	2
445102	1	20160	9	2
445103	0	20160	9	3
445111	1	20160	9	3
445114	1	20160	9	2
445115	0	20160	9	3
445117	1	20160	9	3
445118	0	20160	9	3
445135	1	10080	8	4
445147	1	20160	9	3
445150	1	20160	9	3
445151	0	20160	9	4
445159	1	20160	9	3
445162	1	20160	9	2
445163	0	20160	9	3
445165	1	20160	9	3
445166	0	20160	9	3
445171	1	20160	8	4
445174	1	20160	9	3
445175	0	20160	9	4
445177	1	20160	9	3
445178	0	20160	9	3
445180	1	20160	8	4
445181	0	20160	9	4
445279	1	20160	9	4
445291	1	20160	9	3
445294	1	20160	9	3
445295	0	20160	9	4
445303	1	20160	9	4
445306	1	20160	9	3
445307	0	20160	9	4
445309	1	20160	9	4
445310	0	20160	9	4
445327	1	20160	8	4
445339	1	20160	9	3
445342	1	20160	9	3
445343	0	20160	9	4
445351	1	20160	9	3
445354	1	20160	9	2
445355	0	20160	9	3
445357	1	20160	9	3
445358	0	20160	9	3
445363	1	20160	8	4
445366	1	20160	9	3
445367	0	20160	9	4
445369	1	20160	9	3
445370	0	20160	9	3
445372	1	20160	8	4
445373	0	20160	9	4
445391	0	10080	8	5
445399	1	20160	9	4
445402	1	20160	9	3
445403	0	20160	9	4
445405	1	20160	9	4
445406	0	20160	9	4
445414	1	20160	9	3
445415	0	20160	9	4
445417	1	20160	9	3
445418	0	20160	9	3
445420	1	20160	8	4
445421	0	20160	9	4
445426	1	20160	8	4
445427	0	20160	8	5
445429	1	20160	9	4
445430	0	20160	9	4
445432	1	20160	8	4
445433	0	20160	9	4
445436	0	20160	8	5
445903	1	10080	8	5
445915	1	20160	9	4
445918	1	20160	9	4
445919	0	20160	9	5
445927	1	20160	9	4
445930	1	20160	9	3
445931	0	20160	9	4
445933	1	20160	9	4
445934	0	20160	9	4
445939	1	20160	8	5
445942	1	20160	9	4
445943	0	20160	9	5
445945	1	20160	9	4
445946	0	20160	9	4
445948	1	20160	8	5
445949	0	20160	9	5
446047	1	20160	9	4
446059	1	20160	9	3
446062	1	10080	9	3
446063	0	20160	9	4
446071	1	10080	9	4
446075	0	10080	9	4
446095	1	20160	8	4
446107	1	20160	9	3
446110	1	20160	9	3
446111	0	20160	9	4
446119	1	20160	9	3
446122	1	20160	9	2
446123	0	20160	9	3
446125	1	20160	9	3
446126	0	20160	9	3
446131	1	20160	8	4
446134	1	20160	9	3
446135	0	20160	9	4
446137	1	20160	9	3
446138	0	20160	9	3
446140	1	20160	8	4
446141	0	20160	9	4
446158	1	20160	8	4
446159	0	20160	8	5
446167	1	20160	9	4
446170	1	20160	9	3
446171	0	20160	9	4
446173	1	20160	9	4
446174	0	20160	9	4
446179	1	20160	8	4
446182	1	20160	9	3
446183	0	20160	9	4
446185	1	20160	9	3
446186	0	20160	9	3
446188	1	20160	8	4
446189	0	20160	9	4
446194	1	20160	8	4
446195	0	20160	8	5
446197	1	20160	9	4
446198	0	20160	9	4
446200	1	20160	8	4
446201	0	20160	9	4
446204	0	20160	8	5
446287	1	20160	8	5
446299	1	20160	9	4
446302	1	20160	9	4
446303	0	20160	9	5
446311	1	20160	9	4
446314	1	20160	9	3
446315	0	20160	9	4
446317	1	20160	9	4
446318	0	20160	9	4
446323	1	20160	8	5
446326	1	20160	9	4
446327	0	20160	9	5
446329	1	20160	9	4
446330	0	20160	9	4
446332	1	20160	8	5
446333	0	20160	9	5
446350	1	20160	8	4
446351	0	20160	8	5
446359	1	20160	9	4
446362	1	20160	9	3
446363	0	20160	9	4
446365	1	20160	9	4
446366	0	20160	9	4
446371	1	10080	8	4
446374	1	20160	9	3
446375	0	20160	9	4
446377	1	20160	9	3
446378	0	20160	9	3
446380	1	20160	8	4
446381	0	20160	9	4
446386	1	20160	8	4
446387	0	20160	8	5
446389	1	20160	9	4
446390	0	20160	9	4
446392	1	20160	8	4
446393	0	20160	9	4
446396	0	20160	8	5
446414	0	20160	8	5
446422	1	20160	9	4
446423	0	20160	9	5
446425	1	20160	9	4
446426	0	20160	9	4
446428	1	10080	8	5
446429	0	20160	9	5
446435	0	10080	8	5
446437	1	20160	9	4
446438	0	20160	9	4
446440	1	20160	8	4
446441	0	20160	9	4
446444	0	20160	8	5
446449	1	20160	8	5
446450	0	20160	8	5
446452	1	20160	8	5
446453	0	20160	9	5
446456	0	20160	8	5
447871	1	5040	10	4
447919	1	20160	10	3
447931	1	20160	10	3
447934	1	20160	10	3
447935	0	20160	10	4
447967	1	20160	10	4
447979	1	20160	10	3
447982	1	20160	10	3
447983	0	20160	10	4
447991	1	20160	10	4
447994	1	20160	10	3
447995	0	20160	10	4
447997	1	20160	10	4
447998	0	20160	10	4
448159	1	10080	10	3
448171	1	10080	10	2
448174	1	10080	10	2
448175	0	10080	10	3
448183	1	10080	10	3
448186	1	10080	10	2
448187	0	10080	10	3
448189	1	10080	10	3
448190	0	10080	10	3
448207	1	20160	9	4
448219	1	20160	10	3
448222	1	20160	10	3
448223	0	20160	10	4
448231	1	20160	10	3
448234	1	20160	10	2
448235	0	20160	10	3
448237	1	20160	10	3
448238	0	20160	10	3
448243	1	20160	9	4
448246	1	20160	10	3
448247	0	20160	10	4
448249	1	20160	10	3
448250	0	20160	10	3
448252	1	20160	9	4
448253	0	20160	10	4
448459	1	10080	9	4
448462	1	10080	9	4
448463	0	10080	9	5
448471	1	10080	10	4
448474	1	10080	10	3
448475	0	10080	10	4
448477	1	10080	10	4
448478	0	10080	10	4
448483	1	10080	9	4
448486	1	10080	10	3
448487	0	10080	10	4
448489	1	10080	10	3
448490	0	10080	10	3
448492	1	10080	9	4
448493	0	10080	10	4
448498	1	10080	9	4
448499	0	10080	9	5
448501	1	10080	10	4
448502	0	10080	10	4
448504	1	10080	9	4
448505	0	10080	10	4
448508	0	10080	9	5
448927	1	10080	10	3
448939	1	10080	10	2
448942	1	10080	10	2
448943	0	10080	10	3
448951	1	10080	10	3
448954	1	10080	10	2
448955	0	10080	10	3
448957	1	10080	10	3
448958	0	10080	10	3
448975	1	20160	9	4
448987	1	20160	10	3
448990	1	20160	10	3
448991	0	20160	10	4
448999	1	20160	10	3
449002	1	20160	10	2
449003	0	20160	10	3
449005	1	20160	10	3
449006	0	20160	10	3
449011	1	20160	9	4
449014	1	20160	10	3
449015	0	20160	10	4
449017	1	20160	10	3
449018	0	20160	10	3
449020	1	20160	9	4
449021	0	20160	10	4
449119	1	10080	10	3
449131	1	10080	10	2
449134	1	10080	10	2
449135	0	10080	10	3
449143	1	10080	10	3
449146	1	10080	10	2
449147	0	10080	10	3
449149	1	10080	10	3
449150	0	10080	10	3
449167	1	20160	9	3
449179	1	20160	10	2
449182	1	20160	10	2
449183	0	20160	10	3
449191	1	20160	10	2
449194	1	20160	10	1
449195	0	20160	10	2
449197	1	20160	10	2
449198	0	20160	10	2
449203	1	20160	9	3
449206	1	20160	10	2
449207	0	20160	10	3
449209	1	20160	10	2
449210	0	20160	10	2
449212	1	20160	9	3
449213	0	20160	10	3
449227	1	20160	9	3
449230	1	20160	9	3
449231	0	20160	9	4
449239	1	20160	10	3
449242	1	20160	10	2
449243	0	20160	10	3
449245	1	20160	10	3
449246	0	20160	10	3
449251	1	20160	9	3
449254	1	20160	10	2
449255	0	20160	10	3
449257	1	20160	10	2
449258	0	20160	10	2
449260	1	20160	9	3
449261	0	20160	10	3
449266	1	20160	9	3
449267	0	20160	9	4
449269	1	20160	10	3
449270	0	20160	10	3
449272	1	20160	9	3
449273	0	20160	10	3
449276	0	20160	9	4
449359	1	20160	9	4
449371	1	20160	10	3
449374	1	20160	10	3
449375	0	20160	10	4
449383	1	20160	10	3
449386	1	20160	10	2
449387	0	20160	10	3
449389	1	20160	10	3
449390	0	20160	10	3
449395	1	20160	9	4
449398	1	20160	10	3
449399	0	20160	10	4
449401	1	20160	10	3
449402	0	20160	10	3
449404	1	20160	9	4
449405	0	20160	10	4
449419	1	20160	9	3
449422	1	20160	9	3
449423	0	20160	9	4
449431	1	20160	10	3
449434	1	20160	10	2
449435	0	20160	10	3
449437	1	20160	10	3
449438	0	20160	10	3
449443	1	20160	9	3
449446	1	20160	10	2
449447	0	20160	10	3
449449	1	20160	10	2
449450	0	20160	10	2
449452	1	20160	9	3
449453	0	20160	10	3
449458	1	20160	9	3
449459	0	20160	9	4
449461	1	20160	10	3
449462	0	20160	10	3
449464	1	20160	9	3
449465	0	20160	10	3
449468	0	20160	9	4
449479	1	20160	9	4
449482	1	20160	9	3
449483	0	20160	9	4
449485	1	20160	9	4
449486	0	20160	9	4
449491	1	20160	9	4
449494	1	20160	10	3
449495	0	20160	10	4
449497	1	20160	10	3
449498	0	20160	10	3
449500	1	20160	9	4
449501	0	20160	10	4
449506	1	20160	9	3
449507	0	20160	9	4
449509	1	20160	10	3
449510	0	20160	10	3
449512	1	20160	9	3
449513	0	20160	10	3
449516	0	20160	9	4
449521	1	20160	9	4
449522	0	20160	9	4
449524	1	20160	9	4
449525	0	20160	10	4
449528	0	20160	9	4
449995	1	10080	9	4
449998	1	10080	9	4
449999	0	10080	9	5
450007	1	10080	10	4
450010	1	10080	10	3
450011	0	10080	10	4
450013	1	10080	10	4
450014	0	10080	10	4
450019	1	10080	9	4
450022	1	10080	10	3
450023	0	10080	10	4
450025	1	10080	10	3
450026	0	10080	10	3
450028	1	10080	9	4
450029	0	10080	10	4
450034	1	10080	9	4
450035	0	10080	9	5
450037	1	10080	10	4
450038	0	10080	10	4
450040	1	10080	9	4
450041	0	10080	10	4
450044	0	10080	9	5
450187	1	20160	9	3
450190	1	20160	9	3
450191	0	20160	9	4
450199	1	20160	10	3
450202	1	20160	10	2
450203	0	20160	10	3
450205	1	20160	10	3
450206	0	20160	10	3
450211	1	20160	9	3
450214	1	20160	10	2
450215	0	20160	10	3
450217	1	20160	10	2
450218	0	20160	10	2
450220	1	20160	9	3
450221	0	20160	10	3
450226	1	20160	9	3
450227	0	20160	9	4
450229	1	20160	10	3
450230	0	20160	10	3
450232	1	20160	9	3
450233	0	20160	10	3
450236	0	20160	9	4
450247	1	20160	9	4
450250	1	20160	9	3
450251	0	20160	9	4
450253	1	20160	9	4
450254	0	20160	9	4
450259	1	20160	9	4
450262	1	20160	10	3
450263	0	20160	10	4
450265	1	20160	10	3
450266	0	20160	10	3
450268	1	20160	9	4
450269	0	20160	10	4
450274	1	20160	9	3
450275	0	20160	9	4
450277	1	20160	10	3
450278	0	20160	10	3
450280	1	20160	9	3
450281	0	20160	10	3
450284	0	20160	9	4
450289	1	20160	9	4
450290	0	20160	9	4
450292	1	20160	9	4
450293	0	20160	10	4
450296	0	20160	9	4
450379	1	10080	9	4
450382	1	10080	9	4
450383	0	10080	9	5
450391	1	10080	10	4
450394	1	10080	10	3
450395	0	10080	10	4
450397	1	10080	10	4
450398	0	10080	10	4
450403	1	10080	9	4
450406	1	10080	10	3
450407	0	10080	10	4
450409	1	10080	10	3
450410	0	10080	10	3
450412	1	10080	9	4
450413	0	10080	10	4
450418	1	10080	9	4
450419	0	10080	9	5
450421	1	10080	10	4
450422	0	10080	10	4
450424	1	10080	9	4
450425	0	10080	10	4
450428	0	10080	9	5
450439	1	20160	9	4
450442	1	20160	9	3
450443	0	20160	9	4
450445	1	20160	9	4
450446	0	20160	9	4
450451	1	20160	9	4
450454	1	20160	10	3
450455	0	20160	10	4
450457	1	20160	10	3
450458	0	20160	10	3
450460	1	20160	9	4
450461	0	20160	10	4
450466	1	20160	9	3
450467	0	20160	9	4
450469	1	20160	10	3
450470	0	20160	10	3
450472	1	20160	9	3
450473	0	20160	10	3
450476	0	20160	9	4
450481	1	20160	9	4
450482	0	20160	9	4
450484	1	20160	9	4
450485	0	20160	10	4
450488	0	20160	9	4
450502	1	20160	9	4
450503	0	20160	9	5
450505	1	20160	9	4
450506	0	20160	9	4
450508	1	10080	8	5
450509	0	20160	9	5
450514	1	20160	9	4
450515	0	20160	9	5
450517	1	20160	10	4
450518	0	20160	10	4
450520	1	20160	9	4
450521	0	20160	10	4
450524	0	20160	9	5
450529	1	20160	9	4
450530	0	20160	9	4
450532	1	20160	9	4
450533	0	20160	10	4
450536	0	20160	9	4
450544	1	20160	8	5
450545	0	20160	9	5
450548	0	20160	9	5
453259	1	5040	9	2
453262	1	5040	9	2
453263	0	5040	9	3
453271	1	5040	10	2
453274	1	5040	10	1
453275	0	5040	10	2
453277	1	5040	10	2
453278	0	5040	10	2
453283	1	5040	9	2
453286	1	5040	10	1
453287	0	5040	10	2
453289	1	5040	10	1
453290	0	5040	10	1
453292	1	5040	9	2
453293	0	5040	10	2
453298	1	5040	9	2
453299	0	5040	9	3
453301	1	5040	10	2
453302	0	5040	10	2
453304	1	5040	9	2
453305	0	5040	10	2
453308	0	5040	9	3
453319	1	20160	9	3
453322	1	20160	9	2
453323	0	20160	9	3
453325	1	20160	9	3
453326	0	20160	9	3
453331	1	20160	9	3
453334	1	20160	10	2
453335	0	20160	10	3
453337	1	20160	10	2
453338	0	20160	10	2
453340	1	20160	9	3
453341	0	20160	10	3
453346	1	20160	9	2
453347	0	20160	9	3
453349	1	20160	10	2
453350	0	20160	10	2
453352	1	20160	9	2
453353	0	20160	10	2
453356	0	20160	9	3
453361	1	20160	9	3
453362	0	20160	9	3
453364	1	20160	9	3
453365	0	20160	10	3
453368	0	20160	9	3
453574	1	10080	9	3
453575	0	10080	9	4
453577	1	10080	9	3
453578	0	10080	9	3
453580	1	10080	8	4
453581	0	10080	9	4
453586	1	10080	9	3
453587	0	10080	9	4
453589	1	10080	10	3
453590	0	10080	10	3
453592	1	10080	9	3
453593	0	10080	10	3
453596	0	10080	9	4
453601	1	10080	9	3
453602	0	10080	9	3
453604	1	10080	9	3
453605	0	10080	10	3
453608	0	10080	9	3
453616	1	10080	8	4
453617	0	10080	9	4
453620	0	10080	9	4
454339	1	3360	8	4
454342	1	10080	9	3
454343	0	10080	9	4
454345	1	10080	9	3
454346	0	10080	9	3
454348	1	10080	8	4
454349	0	10080	9	4
454354	1	10080	9	3
454355	0	10080	9	4
454357	1	10080	10	3
454358	0	10080	10	3
454360	1	10080	9	3
454361	0	10080	10	3
454364	0	10080	9	4
454369	1	10080	9	3
454370	0	10080	9	3
454372	1	10080	9	3
454373	0	10080	10	3
454376	0	10080	9	3
454384	1	10080	8	4
454385	0	10080	9	4
454388	0	10080	9	4
454531	1	3360	8	4
454534	1	10080	9	3
454535	0	10080	9	4
454537	1	10080	9	3
454538	0	10080	9	3
454540	1	10080	8	4
454541	0	10080	9	4
454546	1	10080	9	3
454547	0	10080	9	4
454549	1	10080	10	3
454550	0	10080	10	3
454552	1	10080	9	3
454553	0	10080	10	3
454556	0	10080	9	4
454561	1	10080	9	3
454562	0	10080	9	3
454564	1	10080	9	3
454565	0	10080	10	3
454568	0	10080	9	3
454576	1	10080	8	4
454577	0	10080	9	4
454580	0	10080	9	4
454594	1	10080	8	4
454595	0	10080	8	5
454597	1	20160	9	4
454598	0	20160	9	4
454600	1	20160	8	4
454601	0	20160	9	4
454604	0	20160	8	5
454609	1	20160	9	4
454610	0	20160	9	4
454612	1	20160	9	4
454613	0	20160	10	4
454616	0	20160	9	4
454624	1	20160	8	4
454625	0	20160	9	4
454628	0	20160	9	4
454640	0	20160	8	5
458689	1	5040	8	5
458690	0	5040	8	5
458692	1	5040	8	5
458693	0	5040	9	5
458696	0	5040	8	5
458704	1	5040	8	5
458705	0	5040	9	5
458708	0	5040	9	5
458720	0	5040	8	5
509911	1	5040	9	5
509914	1	10080	9	4
509915	0	10080	9	5
509917	1	10080	9	5
509918	0	10080	9	5
509929	1	5040	9	4
509930	0	5040	9	4
509932	1	10080	8	5
509933	0	10080	9	5
509948	0	5040	8	6
510619	1	20160	9	3
510622	1	20160	9	3
510623	0	20160	9	4
510634	1	10080	9	2
510635	0	10080	9	3
510637	1	20160	9	3
510638	0	20160	9	3
510652	1	10080	8	4
510653	0	10080	9	4
510679	1	20160	9	4
510682	1	20160	9	3
510683	0	20160	9	4
510685	1	20160	9	4
510686	0	20160	9	4
510694	1	20160	9	3
510695	0	20160	9	4
510697	1	20160	9	3
510698	0	20160	9	3
510700	1	20160	8	4
510701	0	20160	9	4
510709	1	20160	9	4
510710	0	20160	9	4
510712	1	20160	8	4
510713	0	20160	9	4
510716	0	20160	8	5
510934	1	10080	9	4
510935	0	10080	9	5
510937	1	20160	9	4
510938	0	20160	9	4
510940	1	20160	8	5
510941	0	20160	9	5
510952	1	10080	8	4
510953	0	10080	9	4
510956	0	20160	8	5
511439	0	5040	8	6
511447	1	20160	9	5
511450	1	10080	9	4
511451	0	20160	9	5
511462	1	20160	9	4
511463	0	20160	9	5
511466	0	10080	9	4
511474	1	20160	8	5
511475	0	20160	8	6
511477	1	10080	9	5
511478	0	20160	9	5
511630	1	10080	8	4
511631	0	20160	8	5
511639	1	10080	9	4
511642	1	20160	9	3
511643	0	20160	9	4
511645	1	20160	9	4
511646	0	20160	9	4
511657	1	10080	9	3
511658	0	10080	9	3
511660	1	20160	8	4
511661	0	20160	9	4
511676	0	10080	8	5
511702	1	20160	9	4
511703	0	20160	9	5
511705	1	20160	9	4
511706	0	20160	9	4
511709	0	20160	9	5
511717	1	20160	9	4
511718	0	20160	9	4
511720	1	20160	8	4
511721	0	20160	9	4
511724	0	20160	8	5
511730	0	10080	8	5
511732	1	10080	8	5
511733	0	20160	9	5
511736	0	20160	8	5
511957	1	10080	9	5
511958	0	10080	9	5
511961	0	20160	9	5
511964	0	10080	8	6
511976	0	10080	8	5
513391	1	5040	10	4
513406	1	2520	10	4
513407	0	2520	10	5
513439	1	20160	10	4
513451	1	10080	10	3
513454	1	20160	10	3
513455	0	20160	10	4
513469	1	10080	10	4
513470	0	10080	10	4
513487	1	20160	9	5
513499	1	20160	10	4
513502	1	20160	10	4
513503	0	20160	10	5
513514	1	10080	10	3
513515	0	10080	10	4
513517	1	20160	10	4
513518	0	20160	10	4
513532	1	10080	9	5
513533	0	10080	10	5
513679	1	10080	9	4
513691	1	10080	10	3
513694	1	10080	10	3
513695	0	10080	10	4
513706	1	5040	10	2
513707	0	5040	10	3
513709	1	10080	10	3
513710	0	10080	10	3
513724	1	5040	9	4
513725	0	5040	10	4
513739	1	20160	9	4
513742	1	20160	9	4
513743	0	20160	9	5
513751	1	10080	10	4
513754	1	20160	10	3
513755	0	20160	10	4
513757	1	20160	10	4
513758	0	20160	10	4
513769	1	10080	10	3
513770	0	10080	10	3
513772	1	20160	9	4
513773	0	20160	10	4
513788	0	10080	9	5
513991	1	10080	9	5
513994	1	10080	9	4
513995	0	10080	9	5
513997	1	10080	9	5
513998	0	10080	9	5
514006	1	5040	10	4
514007	0	5040	10	5
514009	1	10080	10	4
514010	0	10080	10	4
514012	1	10080	9	5
514013	0	10080	10	5
514024	1	5040	9	4
514025	0	5040	10	4
514028	0	10080	9	5
514447	1	10080	9	4
514459	1	10080	10	3
514462	1	10080	10	3
514463	0	10080	10	4
514471	1	10080	10	3
514474	1	10080	10	2
514475	0	10080	10	3
514477	1	10080	10	3
514478	0	10080	10	3
514483	1	10080	9	4
514486	1	10080	10	3
514487	0	10080	10	4
514489	1	10080	10	3
514490	0	10080	10	3
514492	1	10080	9	4
514493	0	10080	10	4
514507	1	20160	9	4
514510	1	20160	9	4
514511	0	20160	9	5
514519	1	20160	10	4
514522	1	20160	10	3
514523	0	20160	10	4
514525	1	20160	10	4
514526	0	20160	10	4
514531	1	20160	9	4
514534	1	20160	10	3
514535	0	20160	10	4
514537	1	20160	10	3
514538	0	20160	10	3
514540	1	20160	9	4
514541	0	20160	10	4
514546	1	20160	9	4
514547	0	20160	9	5
514549	1	20160	10	4
514550	0	20160	10	4
514552	1	20160	9	4
514553	0	20160	10	4
514556	0	20160	9	5
514699	1	20160	9	3
514702	1	20160	9	3
514703	0	20160	9	4
514711	1	10080	10	3
514714	1	20160	10	2
514715	0	20160	10	3
514717	1	20160	10	3
514718	0	20160	10	3
514729	1	10080	10	2
514730	0	10080	10	2
514732	1	20160	9	3
514733	0	20160	10	3
