parent	edge_1	edge_2	edge_3	edge_4	edge_5	edge_6	target_kind	target_index
237	16,17	18,19	17,29	28,29	34,35	36,37	base	257
237	4,5	16,17	16,28	17,29	28,29	34,35	base	207
237	4,5	16,17	16,28	17,29	28,29	36,37	base	204
237	4,5	16,17	16,28	28,29	34,35	36,37	base	216
237	4,5	16,17	17,29	28,29	34,35	36,37	base	216
237	4,5	16,17	18,19	16,28	17,29	28,29	base	152
237	4,5	16,17	18,19	16,28	28,29	34,35	base	189
237	4,5	16,17	18,19	16,28	28,29	36,37	base	286
237	4,5	16,17	18,19	17,29	28,29	34,35	base	189
237	4,5	16,17	18,19	17,29	28,29	36,37	base	286
237	4,5	16,17	18,19	28,29	34,35	36,37	base	298
238	16,17	16,28	17,29	28,29	34,35	36,37	base	241
238	16,17	18,19	16,28	17,29	28,29	34,35	base	314
238	16,17	18,19	16,28	17,29	28,29	36,37	base	317
238	16,17	18,19	16,28	28,29	34,35	36,37	base	258
238	16,17	18,19	17,29	28,29	34,35	36,37	base	258
238	4,5	16,17	16,28	17,29	28,29	34,35	base	205
238	4,5	16,17	16,28	17,29	28,29	36,37	base	206
238	4,5	16,17	16,28	28,29	34,35	36,37	base	194
238	4,5	16,17	17,29	28,29	34,35	36,37	base	194
238	4,5	16,17	18,19	16,28	17,29	28,29	base	153
238	4,5	16,17	18,19	16,28	28,29	34,35	base	186
238	4,5	16,17	18,19	16,28	28,29	36,37	base	287
238	4,5	16,17	18,19	17,29	28,29	34,35	base	186
238	4,5	16,17	18,19	17,29	28,29	36,37	base	287
238	4,5	16,17	18,19	28,29	34,35	36,37	base	297
239	16,17	18,19	32,33	34,35	16,36	17,37	base	314
239	4,5	16,17	18,19	32,33	16,36	17,37	base	153
239	4,5	16,17	18,19	32,33	34,35	16,36	base	186
239	4,5	16,17	18,19	32,33	34,35	17,37	base	186
239	4,5	16,17	18,19	32,33	34,35	36,37	base	296
239	4,5	16,17	18,19	34,35	16,36	17,37	base	303
239	4,5	16,17	32,33	34,35	16,36	17,37	base	205
239	8,15	16,17	22,27	1,34	17,37	24,38	base	98
239	9,14	16,17	23,26	0,35	16,36	25,39	base	98
240	16,17	18,19	32,33	16,34	17,35	36,37	base	315
240	4,5	16,17	18,19	16,34	17,35	36,37	base	152
240	4,5	16,17	18,19	32,33	16,34	17,35	base	304
240	4,5	16,17	18,19	32,33	16,34	36,37	base	286
240	4,5	16,17	18,19	32,33	17,35	36,37	base	286
240	4,5	16,17	18,19	32,33	34,35	36,37	base	295
240	4,5	16,17	32,33	16,34	17,35	36,37	base	204
240	8,15	16,17	22,27	1,32	17,35	24,38	base	179
240	9,14	16,17	23,26	0,33	16,34	25,39	base	179
241	16,17	18,19	16,30	17,31	30,31	36,37	base	306
241	16,17	18,19	22,23	16,30	17,31	30,31	base	311
241	16,17	18,19	22,23	16,30	17,31	36,37	base	313
241	16,17	22,23	16,30	17,31	30,31	36,37	base	238
241	18,19	22,23	16,30	17,31	30,31	36,37	base	322
241	4,5	16,17	16,30	17,31	30,31	36,37	base	197
241	4,5	16,17	18,19	16,30	17,31	30,31	base	299
241	4,5	16,17	18,19	16,30	17,31	36,37	base	301
241	4,5	16,17	18,19	22,23	16,30	17,31	base	148
241	4,5	16,17	22,23	16,30	17,31	30,31	base	200
241	4,5	16,17	22,23	16,30	17,31	36,37	base	203
241	4,5	18,19	16,30	17,31	30,31	36,37	base	296
241	4,5	18,19	22,23	16,30	17,31	30,31	base	145
241	4,5	18,19	22,23	16,30	17,31	36,37	base	147
241	4,5	22,23	16,30	17,31	30,31	36,37	base	213
241	4,5	8,15	1,22	22,23	24,29	26,38	base	101
241	4,5	8,15	1,22	24,25	24,29	26,38	base	87
241	4,5	8,15	1,22	24,29	16,30	26,38	base	162
241	4,5	8,15	1,22	24,29	22,37	26,38	base	156
241	4,5	8,15	1,22	24,29	36,37	26,38	base	159
241	4,5	8,15	18,19	1,22	24,29	26,38	base	33
241	4,5	9,14	0,23	22,23	25,28	27,39	base	101
241	4,5	9,14	0,23	24,25	25,28	27,39	base	87
241	4,5	9,14	0,23	25,28	17,31	27,39	base	162
241	4,5	9,14	0,23	25,28	23,36	27,39	base	156
241	4,5	9,14	0,23	25,28	36,37	27,39	base	159
241	4,5	9,14	18,19	0,23	25,28	27,39	base	33
241	8,15	1,22	22,23	24,25	24,29	26,38	base	109
241	8,15	1,22	22,23	24,29	16,30	26,38	base	98
241	8,15	1,22	22,23	24,29	22,37	26,38	base	182
241	8,15	1,22	22,23	24,29	36,37	26,38	base	180
241	8,15	1,22	24,25	24,29	16,30	26,38	base	110
241	8,15	1,22	24,25	24,29	22,37	26,38	base	71
241	8,15	1,22	24,25	24,29	36,37	26,38	base	66
241	8,15	1,22	24,29	16,30	22,37	26,38	base	114
241	8,15	1,22	24,29	16,30	36,37	26,38	base	116
241	8,15	1,22	24,29	22,37	36,37	26,38	base	154
241	8,15	18,19	1,22	22,23	24,29	26,38	base	81
241	8,15	18,19	1,22	24,25	24,29	26,38	base	53
241	8,15	18,19	1,22	24,29	16,30	26,38	base	224
241	8,15	18,19	1,22	24,29	22,37	26,38	base	227
241	8,15	18,19	1,22	24,29	36,37	26,38	base	125
241	9,14	0,23	22,23	24,25	25,28	27,39	base	109
241	9,14	0,23	22,23	25,28	17,31	27,39	base	98
241	9,14	0,23	22,23	25,28	23,36	27,39	base	182
241	9,14	0,23	22,23	25,28	36,37	27,39	base	180
241	9,14	0,23	24,25	25,28	17,31	27,39	base	110
241	9,14	0,23	24,25	25,28	23,36	27,39	base	71
241	9,14	0,23	24,25	25,28	36,37	27,39	base	66
241	9,14	0,23	25,28	17,31	23,36	27,39	base	114
241	9,14	0,23	25,28	17,31	36,37	27,39	base	116
241	9,14	0,23	25,28	23,36	36,37	27,39	base	154
241	9,14	18,19	0,23	22,23	25,28	27,39	base	81
241	9,14	18,19	0,23	24,25	25,28	27,39	base	53
241	9,14	18,19	0,23	25,28	17,31	27,39	base	224
241	9,14	18,19	0,23	25,28	23,36	27,39	base	227
241	9,14	18,19	0,23	25,28	36,37	27,39	base	125
242	16,17	18,19	16,30	17,31	30,31	36,37	base	307
242	16,17	18,19	22,23	16,30	17,31	30,31	base	310
242	16,17	18,19	22,23	16,30	17,31	36,37	base	312
242	16,17	22,23	16,30	17,31	30,31	36,37	base	237
242	18,19	22,23	16,30	17,31	30,31	36,37	base	323
242	4,5	16,17	16,30	17,31	30,31	36,37	base	196
242	4,5	16,17	18,19	16,30	17,31	30,31	base	300
242	4,5	16,17	18,19	16,30	17,31	36,37	base	302
242	4,5	16,17	18,19	22,23	16,30	17,31	base	151
242	4,5	16,17	22,23	16,30	17,31	30,31	base	201
242	4,5	16,17	22,23	16,30	17,31	36,37	base	202
242	4,5	18,19	16,30	17,31	30,31	36,37	base	295
242	4,5	18,19	22,23	16,30	17,31	30,31	base	146
242	4,5	18,19	22,23	16,30	17,31	36,37	base	144
242	4,5	22,23	16,30	17,31	30,31	36,37	base	212
242	4,5	8,15	1,22	22,23	24,29	26,38	base	105
242	4,5	8,15	1,22	24,25	24,29	26,38	base	134
242	4,5	8,15	1,22	24,29	16,30	26,38	base	160
242	4,5	8,15	1,22	24,29	22,37	26,38	base	157
242	4,5	8,15	1,22	24,29	36,37	26,38	base	158
242	4,5	8,15	18,19	1,22	24,29	26,38	base	61
242	4,5	9,14	0,23	22,23	25,28	27,39	base	105
242	4,5	9,14	0,23	24,25	25,28	27,39	base	134
242	4,5	9,14	0,23	25,28	17,31	27,39	base	160
242	4,5	9,14	0,23	25,28	23,36	27,39	base	157
242	4,5	9,14	0,23	25,28	36,37	27,39	base	158
242	4,5	9,14	18,19	0,23	25,28	27,39	base	61
242	8,15	1,22	22,23	24,25	24,29	26,38	base	67
242	8,15	1,22	22,23	24,29	16,30	26,38	base	179
242	8,15	1,22	22,23	24,29	22,37	26,38	base	185
242	8,15	1,22	22,23	24,29	36,37	26,38	base	99
242	8,15	1,22	24,25	24,29	16,30	26,38	base	96
242	8,15	1,22	24,25	24,29	22,37	26,38	base	68
242	8,15	1,22	24,25	24,29	36,37	26,38	base	70
242	8,15	1,22	24,29	16,30	22,37	26,38	base	115
242	8,15	1,22	24,29	16,30	36,37	26,38	base	181
242	8,15	1,22	24,29	22,37	36,37	26,38	base	113
242	8,15	18,19	1,22	22,23	24,29	26,38	base	82
242	8,15	18,19	1,22	24,25	24,29	26,38	base	63
242	8,15	18,19	1,22	24,29	16,30	26,38	base	228
242	8,15	18,19	1,22	24,29	22,37	26,38	base	123
242	8,15	18,19	1,22	24,29	36,37	26,38	base	124
242	9,14	0,23	22,23	24,25	25,28	27,39	base	67
242	9,14	0,23	22,23	25,28	17,31	27,39	base	179
242	9,14	0,23	22,23	25,28	23,36	27,39	base	185
242	9,14	0,23	22,23	25,28	36,37	27,39	base	99
242	9,14	0,23	24,25	25,28	17,31	27,39	base	96
242	9,14	0,23	24,25	25,28	23,36	27,39	base	68
242	9,14	0,23	24,25	25,28	36,37	27,39	base	70
242	9,14	0,23	25,28	17,31	23,36	27,39	base	115
242	9,14	0,23	25,28	17,31	36,37	27,39	base	181
242	9,14	0,23	25,28	23,36	36,37	27,39	base	113
242	9,14	18,19	0,23	22,23	25,28	27,39	base	82
242	9,14	18,19	0,23	24,25	25,28	27,39	base	63
242	9,14	18,19	0,23	25,28	17,31	27,39	base	228
242	9,14	18,19	0,23	25,28	23,36	27,39	base	123
242	9,14	18,19	0,23	25,28	36,37	27,39	base	124
243	16,17	16,28	17,29	28,29	34,35	36,37	base	234
243	16,17	18,19	16,28	17,29	28,29	34,35	base	310
243	16,17	18,19	16,28	17,29	28,29	36,37	base	307
243	16,17	18,19	16,28	17,29	34,35	36,37	base	309
243	18,19	16,28	17,29	28,29	34,35	36,37	base	318
243	4,5	16,17	16,28	17,29	28,29	34,35	base	201
243	4,5	16,17	16,28	17,29	28,29	36,37	base	196
243	4,5	16,17	16,28	17,29	34,35	36,37	base	198
243	4,5	16,17	18,19	16,28	17,29	28,29	base	149
243	4,5	16,17	18,19	16,28	17,29	34,35	base	151
243	4,5	16,17	18,19	16,28	17,29	36,37	base	302
243	4,5	16,28	17,29	28,29	34,35	36,37	base	209
243	4,5	18,19	16,28	17,29	28,29	34,35	base	146
243	4,5	18,19	16,28	17,29	28,29	36,37	base	295
243	4,5	18,19	16,28	17,29	34,35	36,37	base	298
243	4,5	8,15	18,19	22,27	1,36	24,38	base	219
243	4,5	8,15	22,23	22,27	1,36	24,38	base	135
243	4,5	8,15	22,27	1,36	35,36	24,38	base	104
243	4,5	8,15	22,27	1,36	36,37	24,38	base	158
243	4,5	8,15	22,27	16,28	1,36	24,38	base	103
243	4,5	8,15	22,27	34,35	1,36	24,38	base	105
243	4,5	9,14	18,19	23,26	0,37	25,39	base	219
243	4,5	9,14	22,23	23,26	0,37	25,39	base	135
243	4,5	9,14	23,26	0,37	34,37	25,39	base	104
243	4,5	9,14	23,26	0,37	36,37	25,39	base	158
243	4,5	9,14	23,26	17,29	0,37	25,39	base	103
243	4,5	9,14	23,26	34,35	0,37	25,39	base	105
243	8,15	18,19	22,23	22,27	1,36	24,38	base	76
243	8,15	18,19	22,27	1,36	35,36	24,38	base	226
243	8,15	18,19	22,27	1,36	36,37	24,38	base	124
243	8,15	18,19	22,27	16,28	1,36	24,38	base	83
243	8,15	18,19	22,27	34,35	1,36	24,38	base	82
243	8,15	22,23	22,27	1,36	35,36	24,38	base	72
243	8,15	22,23	22,27	1,36	36,37	24,38	base	70
243	8,15	22,23	22,27	16,28	1,36	24,38	base	108
243	8,15	22,23	22,27	34,35	1,36	24,38	base	67
243	8,15	22,27	1,36	35,36	36,37	24,38	base	113
243	8,15	22,27	16,28	1,36	35,36	24,38	base	183
243	8,15	22,27	16,28	1,36	36,37	24,38	base	181
243	8,15	22,27	16,28	34,35	1,36	24,38	base	179
243	8,15	22,27	34,35	1,36	35,36	24,38	base	185
243	8,15	22,27	34,35	1,36	36,37	24,38	base	184
243	9,14	18,19	22,23	23,26	0,37	25,39	base	76
243	9,14	18,19	23,26	0,37	34,37	25,39	base	226
243	9,14	18,19	23,26	0,37	36,37	25,39	base	124
243	9,14	18,19	23,26	17,29	0,37	25,39	base	83
243	9,14	18,19	23,26	34,35	0,37	25,39	base	82
243	9,14	22,23	23,26	0,37	34,37	25,39	base	72
243	9,14	22,23	23,26	0,37	36,37	25,39	base	70
243	9,14	22,23	23,26	17,29	0,37	25,39	base	108
243	9,14	22,23	23,26	34,35	0,37	25,39	base	67
243	9,14	23,26	0,37	34,37	36,37	25,39	base	113
243	9,14	23,26	17,29	0,37	34,37	25,39	base	183
243	9,14	23,26	17,29	0,37	36,37	25,39	base	181
243	9,14	23,26	17,29	34,35	0,37	25,39	base	179
243	9,14	23,26	34,35	0,37	34,37	25,39	base	185
243	9,14	23,26	34,35	0,37	36,37	25,39	base	184
244	16,17	16,28	17,29	28,29	34,35	36,37	base	233
244	16,17	18,19	16,28	17,29	28,29	34,35	base	306
244	16,17	18,19	16,28	17,29	28,29	36,37	base	311
244	16,17	18,19	16,28	17,29	34,35	36,37	base	308
244	18,19	16,28	17,29	28,29	34,35	36,37	base	319
244	4,5	16,17	16,28	17,29	28,29	34,35	base	197
244	4,5	16,17	16,28	17,29	28,29	36,37	base	200
244	4,5	16,17	16,28	17,29	34,35	36,37	base	199
244	4,5	16,17	18,19	16,28	17,29	28,29	base	150
244	4,5	16,17	18,19	16,28	17,29	34,35	base	301
244	4,5	16,17	18,19	16,28	17,29	36,37	base	148
244	4,5	16,28	17,29	28,29	34,35	36,37	base	208
244	4,5	18,19	16,28	17,29	28,29	34,35	base	296
244	4,5	18,19	16,28	17,29	28,29	36,37	base	145
244	4,5	18,19	16,28	17,29	34,35	36,37	base	297
244	4,5	8,15	18,19	22,27	1,34	24,38	base	120
244	4,5	8,15	22,23	22,27	1,34	24,38	base	90
244	4,5	8,15	22,27	1,34	34,35	24,38	base	159
244	4,5	8,15	22,27	1,34	34,37	24,38	base	102
244	4,5	8,15	22,27	1,34	36,37	24,38	base	101
244	4,5	8,15	22,27	16,28	1,34	24,38	base	100
244	4,5	9,14	18,19	23,26	0,35	25,39	base	120
244	4,5	9,14	22,23	23,26	0,35	25,39	base	90
244	4,5	9,14	23,26	0,35	34,35	25,39	base	159
244	4,5	9,14	23,26	0,35	35,36	25,39	base	102
244	4,5	9,14	23,26	0,35	36,37	25,39	base	101
244	4,5	9,14	23,26	17,29	0,35	25,39	base	100
244	8,15	18,19	22,23	22,27	1,34	24,38	base	75
244	8,15	18,19	22,27	1,34	34,35	24,38	base	125
244	8,15	18,19	22,27	1,34	34,37	24,38	base	122
244	8,15	18,19	22,27	1,34	36,37	24,38	base	81
244	8,15	18,19	22,27	16,28	1,34	24,38	base	84
244	8,15	22,23	22,27	1,34	34,35	24,38	base	66
244	8,15	22,23	22,27	1,34	34,37	24,38	base	69
244	8,15	22,23	22,27	1,34	36,37	24,38	base	109
244	8,15	22,23	22,27	16,28	1,34	24,38	base	97
244	8,15	22,27	1,34	34,35	34,37	24,38	base	154
244	8,15	22,27	1,34	34,35	36,37	24,38	base	155
244	8,15	22,27	1,34	34,37	36,37	24,38	base	182
244	8,15	22,27	16,28	1,34	34,35	24,38	base	116
244	8,15	22,27	16,28	1,34	34,37	24,38	base	117
244	8,15	22,27	16,28	1,34	36,37	24,38	base	98
244	9,14	18,19	22,23	23,26	0,35	25,39	base	75
244	9,14	18,19	23,26	0,35	34,35	25,39	base	125
244	9,14	18,19	23,26	0,35	35,36	25,39	base	122
244	9,14	18,19	23,26	0,35	36,37	25,39	base	81
244	9,14	18,19	23,26	17,29	0,35	25,39	base	84
244	9,14	22,23	23,26	0,35	34,35	25,39	base	66
244	9,14	22,23	23,26	0,35	35,36	25,39	base	69
244	9,14	22,23	23,26	0,35	36,37	25,39	base	109
244	9,14	22,23	23,26	17,29	0,35	25,39	base	97
244	9,14	23,26	0,35	34,35	35,36	25,39	base	154
244	9,14	23,26	0,35	34,35	36,37	25,39	base	155
244	9,14	23,26	0,35	35,36	36,37	25,39	base	182
244	9,14	23,26	17,29	0,35	34,35	25,39	base	116
244	9,14	23,26	17,29	0,35	35,36	25,39	base	117
244	9,14	23,26	17,29	0,35	36,37	25,39	base	98
245	16,17	20,21	28,29	28,34	29,35	36,37	base	316
245	4,5	16,17	20,21	28,29	28,34	29,35	base	152
245	4,5	16,17	20,21	28,29	28,34	36,37	base	189
245	4,5	16,17	20,21	28,29	29,35	36,37	base	189
245	4,5	16,17	20,21	28,29	34,35	36,37	base	151
245	4,5	16,17	28,29	28,34	29,35	36,37	base	304
245	4,5	20,21	28,29	28,34	29,35	36,37	base	207
245	8,15	1,20	22,27	28,29	29,35	24,38	base	181
245	9,14	0,21	23,26	28,29	28,34	25,39	base	181
246	16,17	20,21	28,29	28,34	29,35	36,37	base	317
246	4,5	16,17	20,21	28,29	28,34	29,35	base	153
246	4,5	16,17	20,21	28,29	28,34	36,37	base	287
246	4,5	16,17	20,21	28,29	29,35	36,37	base	287
246	4,5	16,17	20,21	28,29	34,35	36,37	base	148
246	4,5	16,17	28,29	28,34	29,35	36,37	base	303
246	4,5	20,21	28,29	28,34	29,35	36,37	base	206
246	8,15	1,20	22,27	28,29	29,35	24,38	base	116
246	9,14	0,21	23,26	28,29	28,34	25,39	base	116
247	4,5	16,17	20,21	32,33	34,35	36,37	base	149
247	4,5	16,17	20,21	32,34	33,35	36,37	base	152
247	4,5	8,15	1,20	22,27	33,35	24,38	base	160
247	4,5	9,14	0,21	23,26	32,34	25,39	base	160
247	8,15	1,20	20,21	22,27	33,35	24,38	base	179
247	8,15	1,20	22,23	22,27	33,35	24,38	base	96
247	8,15	1,20	22,27	32,34	33,35	24,38	base	184
247	8,15	1,20	22,27	33,35	20,36	24,38	base	115
247	8,15	1,20	22,27	33,35	36,37	24,38	base	181
247	8,15	16,17	1,20	22,27	33,35	24,38	base	228
247	9,14	0,21	20,21	23,26	32,34	25,39	base	179
247	9,14	0,21	22,23	23,26	32,34	25,39	base	96
247	9,14	0,21	23,26	32,34	21,37	25,39	base	115
247	9,14	0,21	23,26	32,34	33,35	25,39	base	184
247	9,14	0,21	23,26	32,34	36,37	25,39	base	181
247	9,14	16,17	0,21	23,26	32,34	25,39	base	228
248	4,5	16,17	20,21	32,33	34,35	36,37	base	150
248	4,5	16,17	20,21	34,35	32,36	33,37	base	153
248	4,5	8,15	1,20	22,27	33,37	24,38	base	162
248	4,5	9,14	0,21	23,26	32,36	25,39	base	162
248	8,15	1,20	20,21	22,27	33,37	24,38	base	98
248	8,15	1,20	22,23	22,27	33,37	24,38	base	110
248	8,15	1,20	22,27	20,34	33,37	24,38	base	114
248	8,15	1,20	22,27	32,36	33,37	24,38	base	155
248	8,15	1,20	22,27	34,35	33,37	24,38	base	116
248	8,15	16,17	1,20	22,27	33,37	24,38	base	224
248	9,14	0,21	20,21	23,26	32,36	25,39	base	98
248	9,14	0,21	22,23	23,26	32,36	25,39	base	110
248	9,14	0,21	23,26	21,35	32,36	25,39	base	114
248	9,14	0,21	23,26	32,36	33,37	25,39	base	155
248	9,14	0,21	23,26	34,35	32,36	25,39	base	116
248	9,14	16,17	0,21	23,26	32,36	25,39	base	224
249	16,17	26,27	26,32	27,33	34,35	36,37	base	314
249	4,5	16,17	26,27	26,32	27,33	34,35	base	153
249	4,5	16,17	26,27	26,32	27,33	36,37	base	303
249	4,5	16,17	26,27	26,32	34,35	36,37	base	186
249	4,5	16,17	26,27	27,33	34,35	36,37	base	186
249	4,5	16,17	26,27	32,33	34,35	36,37	base	301
249	4,5	26,27	26,32	27,33	34,35	36,37	base	205
249	8,15	20,25	26,27	27,33	1,36	22,38	base	98
249	9,14	21,24	26,27	26,32	0,37	23,39	base	98
250	16,17	26,27	26,32	27,33	34,35	36,37	base	315
250	4,5	16,17	26,27	26,32	27,33	34,35	base	304
250	4,5	16,17	26,27	26,32	27,33	36,37	base	152
250	4,5	16,17	26,27	26,32	34,35	36,37	base	286
250	4,5	16,17	26,27	27,33	34,35	36,37	base	286
250	4,5	16,17	26,27	32,33	34,35	36,37	base	302
250	4,5	26,27	26,32	27,33	34,35	36,37	base	204
250	8,15	20,25	26,27	27,33	1,34	22,38	base	179
250	9,14	21,24	26,27	26,32	0,35	23,39	base	179
251	4,5	16,17	30,31	32,33	34,35	36,37	base	300
251	4,5	16,17	32,33	34,35	30,36	31,37	base	304
251	4,5	8,15	20,25	1,34	31,37	22,38	base	103
251	4,5	9,14	21,24	0,35	30,36	23,39	base	103
251	8,15	16,17	20,25	1,34	31,37	22,38	base	83
251	8,15	20,21	20,25	1,34	31,37	22,38	base	108
251	8,15	20,25	1,34	30,36	31,37	22,38	base	99
251	8,15	20,25	1,34	32,34	31,37	22,38	base	183
251	8,15	20,25	1,34	34,35	31,37	22,38	base	181
251	8,15	20,25	32,33	1,34	31,37	22,38	base	179
251	9,14	16,17	21,24	0,35	30,36	23,39	base	83
251	9,14	20,21	21,24	0,35	30,36	23,39	base	108
251	9,14	21,24	0,35	30,36	31,37	23,39	base	99
251	9,14	21,24	0,35	33,35	30,36	23,39	base	183
251	9,14	21,24	0,35	34,35	30,36	23,39	base	181
251	9,14	21,24	32,33	0,35	30,36	23,39	base	179
252	4,5	16,17	30,31	32,33	34,35	36,37	base	299
252	4,5	16,17	32,33	30,34	31,35	36,37	base	303
252	4,5	8,15	20,25	1,32	31,35	22,38	base	100
252	4,5	9,14	21,24	0,33	30,34	23,39	base	100
252	8,15	16,17	20,25	1,32	31,35	22,38	base	84
252	8,15	20,21	20,25	1,32	31,35	22,38	base	97
252	8,15	20,25	1,32	30,34	31,35	22,38	base	180
252	8,15	20,25	1,32	31,35	32,36	22,38	base	117
252	8,15	20,25	1,32	31,35	36,37	22,38	base	98
252	8,15	20,25	1,32	32,33	31,35	22,38	base	116
252	9,14	16,17	21,24	0,33	30,34	23,39	base	84
252	9,14	20,21	21,24	0,33	30,34	23,39	base	97
252	9,14	21,24	0,33	30,34	31,35	23,39	base	180
252	9,14	21,24	0,33	30,34	33,37	23,39	base	117
252	9,14	21,24	0,33	30,34	36,37	23,39	base	98
252	9,14	21,24	0,33	32,33	30,34	23,39	base	116
255	8,32	32,36	23,38	34,38	32,39	19,41	base	277
256	23,33	24,33	8,34	34,37	34,39	19,41	base	280
257	0,2	12,14	3,26	20,29	34,35	22,39	base	184
257	0,2	13,15	1,23	20,25	25,32	24,38	base	96
257	0,2	13,15	1,23	23,26	25,32	24,38	base	179
257	0,2	13,15	1,23	25,32	23,37	24,38	base	115
257	0,2	13,15	1,23	25,32	34,35	24,38	base	184
257	0,2	13,15	1,23	25,32	36,37	24,38	base	181
257	0,2	23,26	21,31	21,34	31,35	36,37	base	237
257	0,2	6,7	13,15	1,23	25,32	24,38	base	160
257	0,2	6,7	21,31	21,34	31,35	36,37	base	196
257	0,2	6,7	23,26	21,31	21,34	31,35	base	201
257	0,2	6,7	23,26	21,31	21,34	36,37	base	202
257	0,2	6,7	23,26	21,31	31,35	36,37	base	212
257	0,2	6,7	23,26	21,31	34,35	36,37	base	195
257	12,14	20,25	3,26	20,29	34,35	22,39	base	63
257	12,14	3,26	20,29	21,31	34,35	22,39	base	228
257	12,14	3,26	20,29	34,35	26,36	22,39	base	123
257	12,14	3,26	20,29	34,35	36,37	22,39	base	124
257	12,14	3,26	23,26	20,29	34,35	22,39	base	82
257	13,15	1,23	20,25	23,26	25,32	24,38	base	74
257	13,15	1,23	20,25	25,32	23,37	24,38	base	58
257	13,15	1,23	20,25	25,32	34,35	24,38	base	63
257	13,15	1,23	20,25	25,32	36,37	24,38	base	52
257	13,15	1,23	23,26	25,32	23,37	24,38	base	222
257	13,15	1,23	23,26	25,32	34,35	24,38	base	82
257	13,15	1,23	23,26	25,32	36,37	24,38	base	83
257	13,15	1,23	25,32	23,37	36,37	24,38	base	221
257	13,15	1,23	25,32	34,35	23,37	24,38	base	123
257	13,15	1,23	25,32	34,35	36,37	24,38	base	124
257	6,7	12,14	3,26	20,29	34,35	22,39	base	61
257	6,7	13,15	1,23	20,25	25,32	24,38	base	60
257	6,7	13,15	1,23	23,26	25,32	24,38	base	119
257	6,7	13,15	1,23	25,32	23,37	24,38	base	35
257	6,7	13,15	1,23	25,32	34,35	24,38	base	61
257	6,7	13,15	1,23	25,32	36,37	24,38	base	50
257	6,7	23,26	21,31	21,34	31,35	36,37	base	149
258	0,2	12,15	1,23	20,25	25,33	24,38	base	110
258	0,2	12,15	1,23	23,26	25,33	24,38	base	98
258	0,2	12,15	1,23	23,32	25,33	24,38	base	114
258	0,2	12,15	1,23	25,33	36,37	24,38	base	155
258	0,2	12,15	1,23	27,32	25,33	24,38	base	116
258	0,2	13,14	3,26	20,30	36,37	22,39	base	155
258	0,2	23,26	27,32	21,35	21,36	35,37	base	238
258	0,2	6,7	12,15	1,23	25,33	24,38	base	162
258	0,2	6,7	23,26	21,35	21,36	35,37	base	200
258	0,2	6,7	23,26	27,32	21,35	21,36	base	203
258	0,2	6,7	23,26	27,32	21,35	35,37	base	213
258	0,2	6,7	23,26	27,32	21,35	36,37	base	215
258	0,2	6,7	27,32	21,35	21,36	35,37	base	197
258	12,15	1,23	20,25	23,26	25,33	24,38	base	73
258	12,15	1,23	20,25	23,32	25,33	24,38	base	55
258	12,15	1,23	20,25	25,33	36,37	24,38	base	53
258	12,15	1,23	20,25	27,32	25,33	24,38	base	62
258	12,15	1,23	23,26	23,32	25,33	24,38	base	220
258	12,15	1,23	23,26	25,33	36,37	24,38	base	81
258	12,15	1,23	23,26	27,32	25,33	24,38	base	84
258	12,15	1,23	23,32	25,33	36,37	24,38	base	227
258	12,15	1,23	23,32	27,32	25,33	24,38	base	223
258	12,15	1,23	27,32	25,33	36,37	24,38	base	125
258	13,14	20,25	3,26	20,30	36,37	22,39	base	53
258	13,14	3,26	20,30	21,35	36,37	22,39	base	224
258	13,14	3,26	20,30	27,32	36,37	22,39	base	125
258	13,14	3,26	23,26	20,30	36,37	22,39	base	81
258	13,14	3,26	26,27	20,30	36,37	22,39	base	227
258	6,7	12,15	1,23	20,25	25,33	24,38	base	29
258	6,7	12,15	1,23	23,26	25,33	24,38	base	218
258	6,7	12,15	1,23	23,32	25,33	24,38	base	38
258	6,7	12,15	1,23	25,33	36,37	24,38	base	33
258	6,7	12,15	1,23	27,32	25,33	24,38	base	31
258	6,7	13,14	3,26	20,30	36,37	22,39	base	33
258	6,7	23,26	27,32	21,35	21,36	35,37	base	150
259	9,27	8,32	27,35	32,38	22,40	32,41	base	293
265	20,24	20,30	8,34	34,36	20,37	17,41	base	272
266	8,20	20,21	22,26	22,33	22,37	17,41	base	292
270	19,24	19,32	19,36	6,37	23,41	33,41	base	289
272	22,30	24,30	9,32	7,36	32,38	32,41	base	265
277	8,14	14,20	23,26	23,29	23,37	2,38	base	255
278	8,18	18,22	10,34	2,35	34,37	34,40	base	172
279	8,27	10,33	27,34	2,35	33,37	33,40	base	174
280	21,24	21,27	8,31	31,33	21,37	2,38	base	256
283	12,15	22,23	23,27	1,33	32,35	21,39	base	75
283	12,15	23,27	1,33	32,35	33,36	21,39	base	122
283	12,15	23,27	1,33	32,35	36,37	21,39	base	81
283	12,15	23,27	1,33	33,34	32,35	21,39	base	125
283	12,15	23,27	20,31	1,33	32,35	21,39	base	84
283	13,14	22,23	22,28	0,34	32,35	24,38	base	75
283	13,14	22,23	22,28	0,34	33,34	24,38	base	62
283	13,14	22,23	22,28	0,34	34,37	24,38	base	64
283	13,14	22,23	22,28	0,34	36,37	24,38	base	73
283	13,14	22,28	0,34	32,35	34,37	24,38	base	122
283	13,14	22,28	0,34	32,35	36,37	24,38	base	81
283	13,14	22,28	0,34	33,34	32,35	24,38	base	125
