parent	edge_1	edge_2	edge_3	edge_4	edge_5	target_kind	target_index
189	21,22	24,31	32,33	34,35	37,38	base	258
189	24,31	32,33	24,34	31,35	37,38	base	299
189	6,17	19,20	20,30	1,32	14,36	base	42
189	6,17	20,30	1,32	14,36	32,38	base	34
189	6,17	20,30	1,32	14,36	37,38	base	218
189	6,17	20,30	1,32	32,33	14,36	base	31
189	6,17	20,30	1,32	34,35	14,36	base	120
189	6,17	21,22	20,30	1,32	14,36	base	84
189	7,13	19,27	5,33	34,35	12,39	base	120
194	10,11	20,29	34,35	20,36	29,37	base	300
194	10,11	21,22	20,29	20,36	29,37	base	149
194	10,11	21,22	20,29	34,35	20,36	base	151
194	10,11	21,22	20,29	34,35	29,37	base	146
194	10,11	21,22	20,29	34,35	36,37	base	189
194	10,11	21,22	24,26	20,29	20,36	base	312
194	10,11	21,22	24,26	20,29	29,37	base	323
194	10,11	21,22	24,26	20,29	34,35	base	325
194	10,11	21,22	24,26	20,29	36,37	base	284
194	10,11	21,22	24,26	34,35	36,37	base	316
194	10,11	24,26	20,29	20,36	29,37	base	307
194	10,11	24,26	20,29	34,35	20,36	base	309
194	10,11	24,26	20,29	34,35	29,37	base	318
194	10,11	24,26	20,29	34,35	36,37	base	257
194	10,11	6,14	0,21	25,28	19,38	base	50
194	21,22	20,29	34,35	20,36	29,37	base	201
194	21,22	24,26	20,29	20,36	29,37	base	237
194	21,22	24,26	20,29	34,35	20,36	base	240
194	21,22	24,26	20,29	34,35	29,37	base	250
194	21,22	24,26	20,29	34,35	36,37	base	231
194	24,26	20,29	34,35	20,36	29,37	base	234
194	6,14	0,21	21,22	25,28	19,38	base	103
194	6,14	0,21	23,25	25,28	19,38	base	138
194	6,14	0,21	24,26	25,28	19,38	base	181
194	6,14	0,21	25,28	21,35	19,38	base	163
194	6,14	0,21	25,28	34,35	19,38	base	160
194	6,14	0,21	25,28	36,37	19,38	base	158
194	7,12	1,22	23,27	36,37	18,39	base	158
195	10,11	20,27	20,34	35,36	27,37	base	299
195	10,11	20,27	32,33	20,34	27,37	base	150
195	10,11	20,27	32,33	20,34	35,36	base	301
195	10,11	20,27	32,33	35,36	27,37	base	296
195	10,11	20,27	32,33	35,36	34,37	base	186
195	10,11	22,24	20,27	20,34	27,37	base	311
195	10,11	22,24	20,27	20,34	35,36	base	308
195	10,11	22,24	20,27	32,33	20,34	base	313
195	10,11	22,24	20,27	32,33	27,37	base	322
195	10,11	22,24	20,27	32,33	34,37	base	283
195	10,11	22,24	20,27	32,33	35,36	base	321
195	10,11	22,24	20,27	35,36	27,37	base	319
195	10,11	22,24	20,27	35,36	34,37	base	258
195	10,11	22,24	32,33	35,36	34,37	base	314
195	10,11	6,14	23,26	0,35	19,38	base	218
195	20,27	32,33	20,34	35,36	27,37	base	197
195	22,24	20,27	20,34	35,36	27,37	base	233
195	22,24	20,27	32,33	20,34	27,37	base	238
195	22,24	20,27	32,33	20,34	35,36	base	235
195	22,24	20,27	32,33	35,36	27,37	base	246
195	22,24	20,27	32,33	35,36	34,37	base	232
195	6,14	21,23	23,26	0,35	19,38	base	91
195	6,14	22,24	23,26	0,35	19,38	base	98
195	6,14	23,26	0,35	33,35	19,38	base	165
195	6,14	23,26	0,35	34,37	19,38	base	101
195	6,14	23,26	0,35	35,36	19,38	base	162
195	6,14	23,26	32,33	0,35	19,38	base	100
195	7,12	21,25	1,36	34,37	18,39	base	101
196	10,11	20,21	20,30	21,31	30,31	base	303
196	10,11	20,21	20,30	30,31	36,37	base	186
196	10,11	20,21	21,31	30,31	36,37	base	186
196	10,11	20,21	22,23	20,30	30,31	base	287
196	10,11	20,21	22,23	21,31	30,31	base	287
196	10,11	20,21	22,23	24,25	30,31	base	324
196	10,11	20,21	22,23	24,25	36,37	base	322
196	10,11	20,21	22,23	30,31	36,37	base	147
196	10,11	20,21	24,25	20,30	30,31	base	258
196	10,11	20,21	24,25	21,31	30,31	base	258
196	10,11	20,21	24,25	30,31	36,37	base	321
196	10,11	22,23	24,25	30,31	36,37	base	313
196	20,21	20,30	21,31	30,31	36,37	base	205
196	20,21	22,23	20,30	21,31	30,31	base	206
196	20,21	22,23	20,30	30,31	36,37	base	215
196	20,21	22,23	21,31	30,31	36,37	base	215
196	20,21	22,23	24,25	20,30	30,31	base	230
196	20,21	22,23	24,25	21,31	30,31	base	230
196	20,21	22,23	24,25	30,31	36,37	base	252
196	20,21	24,25	20,30	21,31	30,31	base	241
196	20,21	24,25	20,30	30,31	36,37	base	232
196	20,21	24,25	21,31	30,31	36,37	base	232
197	10,11	20,21	20,30	21,31	30,31	base	304
197	10,11	20,21	20,30	30,31	40,41	base	286
197	10,11	20,21	21,31	30,31	40,41	base	286
197	10,11	20,21	22,23	20,30	30,31	base	189
197	10,11	20,21	22,23	21,31	30,31	base	189
197	10,11	20,21	22,23	24,25	30,31	base	325
197	10,11	20,21	22,23	24,25	40,41	base	323
197	10,11	20,21	22,23	30,31	40,41	base	144
197	10,11	20,21	24,25	20,30	30,31	base	257
197	10,11	20,21	24,25	21,31	30,31	base	257
197	10,11	20,21	24,25	30,31	40,41	base	320
197	10,11	22,23	24,25	30,31	40,41	base	312
197	20,21	20,30	21,31	30,31	40,41	base	204
197	20,21	22,23	20,30	21,31	30,31	base	207
197	20,21	22,23	20,30	30,31	40,41	base	195
197	20,21	22,23	21,31	30,31	40,41	base	195
197	20,21	22,23	24,25	20,30	30,31	base	231
197	20,21	22,23	24,25	21,31	30,31	base	231
197	20,21	22,23	24,25	30,31	40,41	base	251
197	20,21	24,25	20,30	21,31	30,31	base	242
197	20,21	24,25	20,30	30,31	40,41	base	229
197	20,21	24,25	21,31	30,31	40,41	base	229
198	10,11	20,21	20,34	21,35	40,41	base	303
198	10,11	20,21	22,23	20,34	21,35	base	153
198	10,11	20,21	22,23	20,34	40,41	base	287
198	10,11	20,21	22,23	21,35	40,41	base	287
198	10,11	20,21	22,23	24,25	20,34	base	283
198	10,11	20,21	22,23	24,25	21,35	base	283
198	10,11	20,21	22,23	24,25	34,35	base	322
198	10,11	20,21	22,23	24,25	40,41	base	324
198	10,11	20,21	22,23	34,35	40,41	base	145
198	10,11	20,21	24,25	20,34	21,35	base	314
198	10,11	20,21	24,25	20,34	40,41	base	258
198	10,11	20,21	24,25	21,35	40,41	base	258
198	10,11	20,21	24,25	34,35	40,41	base	319
198	10,11	22,23	24,25	34,35	40,41	base	311
198	20,21	22,23	20,34	21,35	40,41	base	206
198	20,21	22,23	24,25	20,34	21,35	base	244
198	20,21	22,23	24,25	20,34	40,41	base	230
198	20,21	22,23	24,25	21,35	40,41	base	230
198	20,21	22,23	24,25	34,35	40,41	base	249
198	20,21	24,25	20,34	21,35	40,41	base	241
199	10,11	20,21	22,23	20,36	21,37	base	152
199	10,11	20,21	22,23	24,25	20,36	base	284
199	10,11	20,21	22,23	24,25	21,37	base	284
199	10,11	20,21	22,23	24,25	34,35	base	325
199	10,11	20,21	22,23	24,25	36,37	base	323
199	10,11	20,21	22,23	34,35	20,36	base	189
199	10,11	20,21	22,23	34,35	21,37	base	189
199	10,11	20,21	22,23	34,35	36,37	base	146
199	10,11	20,21	24,25	20,36	21,37	base	315
199	10,11	20,21	24,25	34,35	20,36	base	257
199	10,11	20,21	24,25	34,35	21,37	base	257
199	10,11	20,21	24,25	34,35	36,37	base	318
199	10,11	20,21	34,35	20,36	21,37	base	304
199	10,11	22,23	24,25	34,35	36,37	base	310
199	20,21	22,23	24,25	20,36	21,37	base	243
199	20,21	22,23	24,25	34,35	20,36	base	231
199	20,21	22,23	24,25	34,35	21,37	base	231
199	20,21	22,23	24,25	34,35	36,37	base	250
199	20,21	22,23	34,35	20,36	21,37	base	207
199	20,21	24,25	34,35	20,36	21,37	base	242
200	10,11	20,21	20,28	21,29	28,29	base	152
200	10,11	20,21	20,28	28,29	34,35	base	189
200	10,11	20,21	20,28	28,29	36,37	base	286
200	10,11	20,21	21,29	28,29	34,35	base	189
200	10,11	20,21	21,29	28,29	36,37	base	286
200	10,11	20,21	22,23	20,28	28,29	base	284
200	10,11	20,21	22,23	21,29	28,29	base	284
200	10,11	20,21	22,23	28,29	34,35	base	325
200	10,11	20,21	22,23	28,29	36,37	base	320
200	10,11	20,21	22,23	34,35	36,37	base	318
200	10,11	20,21	28,29	34,35	36,37	base	298
200	10,11	22,23	28,29	34,35	36,37	base	309
200	20,21	20,28	21,29	28,29	34,35	base	207
200	20,21	20,28	21,29	28,29	36,37	base	204
200	20,21	20,28	28,29	34,35	36,37	base	216
200	20,21	21,29	28,29	34,35	36,37	base	216
200	20,21	22,23	20,28	21,29	28,29	base	243
200	20,21	22,23	20,28	28,29	34,35	base	231
200	20,21	22,23	20,28	28,29	36,37	base	229
200	20,21	22,23	21,29	28,29	34,35	base	231
200	20,21	22,23	21,29	28,29	36,37	base	229
200	20,21	22,23	28,29	34,35	36,37	base	247
201	10,11	20,21	20,28	21,29	28,29	base	153
201	10,11	20,21	20,28	28,29	34,35	base	186
201	10,11	20,21	20,28	28,29	40,41	base	287
201	10,11	20,21	21,29	28,29	34,35	base	186
201	10,11	20,21	21,29	28,29	40,41	base	287
201	10,11	20,21	22,23	20,28	28,29	base	283
201	10,11	20,21	22,23	21,29	28,29	base	283
201	10,11	20,21	22,23	28,29	34,35	base	321
201	10,11	20,21	22,23	28,29	40,41	base	324
201	10,11	20,21	22,23	34,35	40,41	base	319
201	10,11	20,21	28,29	34,35	40,41	base	297
201	10,11	22,23	28,29	34,35	40,41	base	308
201	20,21	20,28	21,29	28,29	34,35	base	205
201	20,21	20,28	21,29	28,29	40,41	base	206
201	20,21	20,28	28,29	34,35	40,41	base	194
201	20,21	21,29	28,29	34,35	40,41	base	194
201	20,21	22,23	20,28	21,29	28,29	base	244
201	20,21	22,23	20,28	28,29	34,35	base	232
201	20,21	22,23	20,28	28,29	40,41	base	230
201	20,21	22,23	21,29	28,29	34,35	base	232
201	20,21	22,23	21,29	28,29	40,41	base	230
201	20,21	22,23	28,29	34,35	40,41	base	248
202	10,11	20,21	22,23	20,36	21,37	base	317
202	10,11	20,21	22,23	32,33	20,36	base	283
202	10,11	20,21	22,23	32,33	21,37	base	283
202	10,11	20,21	22,23	32,33	34,35	base	321
202	10,11	20,21	22,23	32,33	36,37	base	322
202	10,11	20,21	22,23	34,35	20,36	base	258
202	10,11	20,21	22,23	34,35	21,37	base	258
202	10,11	20,21	22,23	34,35	36,37	base	319
202	10,11	20,21	32,33	20,36	21,37	base	153
202	10,11	20,21	32,33	34,35	20,36	base	186
202	10,11	20,21	32,33	34,35	21,37	base	186
202	10,11	20,21	32,33	34,35	36,37	base	296
202	10,11	20,21	34,35	20,36	21,37	base	303
202	10,11	22,23	32,33	34,35	36,37	base	306
202	20,21	22,23	32,33	20,36	21,37	base	244
202	20,21	22,23	32,33	34,35	20,36	base	232
202	20,21	22,23	32,33	34,35	21,37	base	232
202	20,21	22,23	32,33	34,35	36,37	base	246
202	20,21	22,23	34,35	20,36	21,37	base	241
202	20,21	32,33	34,35	20,36	21,37	base	205
203	10,11	20,21	20,34	21,35	40,41	base	152
203	10,11	20,21	22,23	20,34	21,35	base	316
203	10,11	20,21	22,23	20,34	40,41	base	284
203	10,11	20,21	22,23	21,35	40,41	base	284
203	10,11	20,21	22,23	32,33	20,34	base	257
203	10,11	20,21	22,23	32,33	21,35	base	257
203	10,11	20,21	22,23	32,33	34,35	base	318
203	10,11	20,21	22,23	32,33	40,41	base	320
203	10,11	20,21	22,23	34,35	40,41	base	323
203	10,11	20,21	32,33	20,34	21,35	base	304
203	10,11	20,21	32,33	20,34	40,41	base	286
203	10,11	20,21	32,33	21,35	40,41	base	286
203	10,11	20,21	32,33	34,35	40,41	base	295
203	10,11	22,23	32,33	34,35	40,41	base	307
203	20,21	22,23	20,34	21,35	40,41	base	243
203	20,21	22,23	32,33	20,34	21,35	base	242
203	20,21	22,23	32,33	20,34	40,41	base	229
203	20,21	22,23	32,33	21,35	40,41	base	229
203	20,21	22,23	32,33	34,35	40,41	base	245
203	20,21	32,33	20,34	21,35	40,41	base	204
204	10,11	20,21	20,30	21,31	30,31	base	299
204	10,11	20,21	20,30	21,31	36,37	base	301
204	10,11	20,21	22,23	20,30	21,31	base	148
204	10,11	20,21	24,25	20,30	21,31	base	308
204	10,11	20,30	21,31	30,31	36,37	base	296
204	10,11	22,23	20,30	21,31	30,31	base	145
204	10,11	22,23	20,30	21,31	36,37	base	147
204	10,11	22,23	24,25	20,30	21,31	base	324
204	10,11	22,23	24,25	20,30	36,37	base	283
204	10,11	22,23	24,25	21,31	36,37	base	283
204	10,11	24,25	20,30	21,31	30,31	base	319
204	10,11	24,25	20,30	21,31	36,37	base	321
204	10,11	6,15	1,22	26,29	19,39	base	33
204	10,11	7,14	0,23	27,28	18,38	base	33
204	20,21	20,30	21,31	30,31	36,37	base	197
204	20,21	22,23	20,30	21,31	30,31	base	200
204	20,21	22,23	20,30	21,31	36,37	base	203
204	20,21	22,23	24,25	20,30	21,31	base	239
204	20,21	24,25	20,30	21,31	30,31	base	233
204	20,21	24,25	20,30	21,31	36,37	base	235
204	22,23	20,30	21,31	30,31	36,37	base	213
204	22,23	24,25	20,30	21,31	30,31	base	249
204	22,23	24,25	20,30	21,31	36,37	base	252
204	24,25	20,30	21,31	30,31	36,37	base	246
204	6,15	1,22	22,23	26,29	19,39	base	101
204	6,15	1,22	24,25	26,29	19,39	base	155
204	6,15	1,22	26,27	26,29	19,39	base	87
204	6,15	1,22	26,29	21,31	19,39	base	162
204	6,15	1,22	26,29	22,37	19,39	base	156
204	6,15	1,22	26,29	36,37	19,39	base	159
204	7,14	0,23	22,23	27,28	18,38	base	101
204	7,14	0,23	24,25	27,28	18,38	base	155
204	7,14	0,23	26,27	27,28	18,38	base	87
204	7,14	0,23	27,28	20,30	18,38	base	162
204	7,14	0,23	27,28	23,36	18,38	base	156
204	7,14	0,23	27,28	36,37	18,38	base	159
205	10,11	20,21	20,30	21,31	30,31	base	300
205	10,11	20,21	20,30	21,31	40,41	base	302
205	10,11	20,21	22,23	20,30	21,31	base	151
205	10,11	20,21	24,25	20,30	21,31	base	309
205	10,11	20,30	21,31	30,31	40,41	base	295
205	10,11	22,23	20,30	21,31	30,31	base	146
205	10,11	22,23	20,30	21,31	40,41	base	144
205	10,11	22,23	24,25	20,30	21,31	base	325
205	10,11	22,23	24,25	20,30	40,41	base	284
205	10,11	22,23	24,25	21,31	40,41	base	284
205	10,11	24,25	20,30	21,31	30,31	base	318
205	10,11	24,25	20,30	21,31	40,41	base	320
205	10,11	6,15	1,22	26,29	19,37	base	61
205	10,11	7,14	0,23	27,28	18,36	base	61
205	20,21	20,30	21,31	30,31	40,41	base	196
205	20,21	22,23	20,30	21,31	30,31	base	201
205	20,21	22,23	20,30	21,31	40,41	base	202
205	20,21	22,23	24,25	20,30	21,31	base	240
205	20,21	24,25	20,30	21,31	30,31	base	234
205	20,21	24,25	20,30	21,31	40,41	base	236
205	22,23	20,30	21,31	30,31	40,41	base	212
205	22,23	24,25	20,30	21,31	30,31	base	250
205	22,23	24,25	20,30	21,31	40,41	base	251
205	24,25	20,30	21,31	30,31	40,41	base	245
205	6,15	1,22	22,23	26,29	19,37	base	105
205	6,15	1,22	24,25	26,29	19,37	base	184
205	6,15	1,22	26,27	26,29	19,37	base	134
205	6,15	1,22	26,29	19,37	22,41	base	157
205	6,15	1,22	26,29	19,37	40,41	base	158
205	6,15	1,22	26,29	21,31	19,37	base	160
205	7,14	0,23	22,23	27,28	18,36	base	105
205	7,14	0,23	24,25	27,28	18,36	base	184
205	7,14	0,23	26,27	27,28	18,36	base	134
205	7,14	0,23	27,28	18,36	23,40	base	157
205	7,14	0,23	27,28	18,36	40,41	base	158
205	7,14	0,23	27,28	20,30	18,36	base	160
206	10,11	20,21	20,28	21,29	28,29	base	149
206	10,11	20,21	20,28	21,29	34,35	base	151
206	10,11	20,21	20,28	21,29	36,37	base	302
206	10,11	20,21	22,23	20,28	21,29	base	312
206	10,11	20,28	21,29	28,29	34,35	base	146
206	10,11	20,28	21,29	28,29	36,37	base	295
206	10,11	20,28	21,29	34,35	36,37	base	298
206	10,11	22,23	20,28	21,29	28,29	base	323
206	10,11	22,23	20,28	21,29	34,35	base	325
206	10,11	22,23	20,28	21,29	36,37	base	320
206	10,11	22,23	20,28	34,35	36,37	base	257
206	10,11	22,23	21,29	34,35	36,37	base	257
206	10,11	6,15	24,27	1,36	19,39	base	219
206	10,11	7,14	25,26	0,37	18,38	base	219
206	20,21	20,28	21,29	28,29	34,35	base	201
206	20,21	20,28	21,29	28,29	36,37	base	196
206	20,21	20,28	21,29	34,35	36,37	base	198
206	20,21	22,23	20,28	21,29	28,29	base	237
206	20,21	22,23	20,28	21,29	34,35	base	240
206	20,21	22,23	20,28	21,29	36,37	base	236
206	20,28	21,29	28,29	34,35	36,37	base	209
206	22,23	20,28	21,29	28,29	34,35	base	250
206	22,23	20,28	21,29	28,29	36,37	base	245
206	22,23	20,28	21,29	34,35	36,37	base	247
206	6,15	22,23	24,27	1,36	19,39	base	99
206	6,15	24,25	24,27	1,36	19,39	base	135
206	6,15	24,27	1,36	35,36	19,39	base	104
206	6,15	24,27	1,36	36,37	19,39	base	158
206	6,15	24,27	21,29	1,36	19,39	base	103
206	6,15	24,27	34,35	1,36	19,39	base	105
206	7,14	22,23	25,26	0,37	18,38	base	99
206	7,14	24,25	25,26	0,37	18,38	base	135
206	7,14	25,26	0,37	34,37	18,38	base	104
206	7,14	25,26	0,37	36,37	18,38	base	158
206	7,14	25,26	20,28	0,37	18,38	base	103
206	7,14	25,26	34,35	0,37	18,38	base	105
207	10,11	20,21	20,28	21,29	28,29	base	150
207	10,11	20,21	20,28	21,29	34,35	base	301
207	10,11	20,21	20,28	21,29	40,41	base	148
207	10,11	20,21	22,23	20,28	21,29	base	313
207	10,11	20,28	21,29	28,29	34,35	base	296
207	10,11	20,28	21,29	28,29	40,41	base	145
207	10,11	20,28	21,29	34,35	40,41	base	297
207	10,11	22,23	20,28	21,29	28,29	base	322
207	10,11	22,23	20,28	21,29	34,35	base	321
207	10,11	22,23	20,28	21,29	40,41	base	324
207	10,11	22,23	20,28	34,35	40,41	base	258
207	10,11	22,23	21,29	34,35	40,41	base	258
207	10,11	6,15	24,27	1,34	19,37	base	120
207	10,11	7,14	25,26	0,35	18,36	base	120
207	20,21	20,28	21,29	28,29	34,35	base	197
207	20,21	20,28	21,29	28,29	40,41	base	200
207	20,21	20,28	21,29	34,35	40,41	base	199
207	20,21	22,23	20,28	21,29	28,29	base	238
207	20,21	22,23	20,28	21,29	34,35	base	235
207	20,21	22,23	20,28	21,29	40,41	base	239
207	20,28	21,29	28,29	34,35	40,41	base	208
207	22,23	20,28	21,29	28,29	34,35	base	246
207	22,23	20,28	21,29	28,29	40,41	base	249
207	22,23	20,28	21,29	34,35	40,41	base	248
207	6,15	22,23	24,27	1,34	19,37	base	180
207	6,15	24,25	24,27	1,34	19,37	base	90
207	6,15	24,27	1,34	19,37	34,41	base	102
207	6,15	24,27	1,34	19,37	40,41	base	101
207	6,15	24,27	1,34	34,35	19,37	base	159
207	6,15	24,27	21,29	1,34	19,37	base	100
207	7,14	22,23	25,26	0,35	18,36	base	180
207	7,14	24,25	25,26	0,35	18,36	base	90
207	7,14	25,26	0,35	18,36	35,40	base	102
207	7,14	25,26	0,35	18,36	40,41	base	101
207	7,14	25,26	0,35	34,35	18,36	base	159
207	7,14	25,26	20,28	0,35	18,36	base	100
208	10,11	20,21	22,23	28,29	28,36	base	284
208	10,11	20,21	22,23	28,29	29,37	base	284
208	10,11	20,21	22,23	28,29	34,35	base	325
208	10,11	20,21	22,23	28,29	36,37	base	312
208	10,11	20,21	22,23	34,35	36,37	base	310
208	10,11	20,21	28,29	28,36	29,37	base	152
208	10,11	20,21	28,29	34,35	28,36	base	189
208	10,11	20,21	28,29	34,35	29,37	base	189
208	10,11	20,21	28,29	34,35	36,37	base	151
208	10,11	22,23	28,29	28,36	29,37	base	315
208	10,11	22,23	28,29	34,35	28,36	base	257
208	10,11	22,23	28,29	34,35	29,37	base	257
208	10,11	22,23	28,29	34,35	36,37	base	309
208	10,11	28,29	34,35	28,36	29,37	base	304
208	20,21	22,23	28,29	28,36	29,37	base	243
208	20,21	22,23	28,29	34,35	28,36	base	231
208	20,21	22,23	28,29	34,35	29,37	base	231
208	20,21	22,23	28,29	34,35	36,37	base	240
208	20,21	28,29	34,35	28,36	29,37	base	207
208	22,23	28,29	34,35	28,36	29,37	base	242
209	10,11	20,21	22,23	28,29	28,34	base	283
209	10,11	20,21	22,23	28,29	29,35	base	283
209	10,11	20,21	22,23	28,29	34,35	base	313
209	10,11	20,21	22,23	28,29	40,41	base	324
209	10,11	20,21	22,23	34,35	40,41	base	311
209	10,11	20,21	28,29	28,34	29,35	base	153
209	10,11	20,21	28,29	28,34	40,41	base	287
209	10,11	20,21	28,29	29,35	40,41	base	287
209	10,11	20,21	28,29	34,35	40,41	base	148
209	10,11	22,23	28,29	28,34	29,35	base	314
209	10,11	22,23	28,29	28,34	40,41	base	258
209	10,11	22,23	28,29	29,35	40,41	base	258
209	10,11	22,23	28,29	34,35	40,41	base	308
209	10,11	28,29	28,34	29,35	40,41	base	303
209	20,21	22,23	28,29	28,34	29,35	base	244
209	20,21	22,23	28,29	28,34	40,41	base	230
209	20,21	22,23	28,29	29,35	40,41	base	230
209	20,21	22,23	28,29	34,35	40,41	base	239
209	20,21	28,29	28,34	29,35	40,41	base	206
209	22,23	28,29	28,34	29,35	40,41	base	241
210	10,11	20,21	22,23	32,33	34,35	base	313
210	10,11	20,21	22,23	32,33	34,36	base	283
210	10,11	20,21	22,23	32,33	35,37	base	283
210	10,11	20,21	22,23	32,33	36,37	base	322
210	10,11	20,21	22,23	34,35	36,37	base	311
210	10,11	20,21	22,23	34,36	35,37	base	317
210	10,11	20,21	32,33	34,35	36,37	base	150
210	10,11	20,21	32,33	34,36	35,37	base	153
210	10,11	22,23	32,33	34,35	36,37	base	306
210	10,11	22,23	32,33	34,36	35,37	base	314
210	20,21	22,23	32,33	34,35	36,37	base	238
210	20,21	22,23	32,33	34,36	35,37	base	244
210	6,15	1,20	24,27	34,36	19,39	base	162
210	7,14	0,21	25,26	35,37	18,38	base	162
211	10,11	20,21	22,23	32,33	34,35	base	310
211	10,11	20,21	22,23	32,33	40,41	base	312
211	10,11	20,21	22,23	32,34	33,35	base	316
211	10,11	20,21	22,23	32,34	40,41	base	284
211	10,11	20,21	22,23	33,35	40,41	base	284
211	10,11	20,21	22,23	34,35	40,41	base	323
211	10,11	20,21	32,33	34,35	40,41	base	149
211	10,11	20,21	32,34	33,35	40,41	base	152
211	10,11	22,23	32,33	34,35	40,41	base	307
211	10,11	22,23	32,34	33,35	40,41	base	315
211	20,21	22,23	32,33	34,35	40,41	base	237
211	20,21	22,23	32,34	33,35	40,41	base	243
211	6,15	1,20	24,27	32,34	19,37	base	160
211	7,14	0,21	25,26	33,35	18,36	base	160
212	10,11	20,21	26,27	26,34	27,35	base	317
212	10,11	20,21	26,27	26,34	36,37	base	258
212	10,11	20,21	26,27	27,35	36,37	base	258
212	10,11	20,21	26,27	32,33	26,34	base	283
212	10,11	20,21	26,27	32,33	27,35	base	283
212	10,11	20,21	26,27	32,33	34,35	base	313
212	10,11	20,21	26,27	32,33	36,37	base	321
212	10,11	20,21	26,27	34,35	36,37	base	308
212	10,11	20,21	32,33	34,35	36,37	base	306
212	10,11	26,27	26,34	27,35	36,37	base	303
212	10,11	26,27	32,33	26,34	27,35	base	153
212	10,11	26,27	32,33	26,34	36,37	base	186
212	10,11	26,27	32,33	27,35	36,37	base	186
212	10,11	26,27	32,33	34,35	36,37	base	301
212	20,21	26,27	26,34	27,35	36,37	base	241
212	20,21	26,27	32,33	26,34	27,35	base	244
212	20,21	26,27	32,33	26,34	36,37	base	232
212	20,21	26,27	32,33	27,35	36,37	base	232
212	20,21	26,27	32,33	34,35	36,37	base	235
212	26,27	32,33	26,34	27,35	36,37	base	205
213	10,11	20,21	26,27	26,32	27,33	base	316
213	10,11	20,21	26,27	26,32	34,35	base	257
213	10,11	20,21	26,27	26,32	40,41	base	284
213	10,11	20,21	26,27	27,33	34,35	base	257
213	10,11	20,21	26,27	27,33	40,41	base	284
213	10,11	20,21	26,27	32,33	34,35	base	309
213	10,11	20,21	26,27	32,33	40,41	base	312
213	10,11	20,21	26,27	34,35	40,41	base	320
213	10,11	20,21	32,33	34,35	40,41	base	307
213	10,11	26,27	26,32	27,33	34,35	base	304
213	10,11	26,27	26,32	27,33	40,41	base	152
213	10,11	26,27	26,32	34,35	40,41	base	286
213	10,11	26,27	27,33	34,35	40,41	base	286
213	10,11	26,27	32,33	34,35	40,41	base	302
213	20,21	26,27	26,32	27,33	34,35	base	242
213	20,21	26,27	26,32	27,33	40,41	base	243
213	20,21	26,27	26,32	34,35	40,41	base	229
213	20,21	26,27	27,33	34,35	40,41	base	229
213	20,21	26,27	32,33	34,35	40,41	base	236
213	26,27	26,32	27,33	34,35	40,41	base	204
214	10,11	20,21	30,31	32,33	34,35	base	309
214	10,11	20,21	30,31	32,33	36,37	base	310
214	10,11	20,21	30,31	32,36	33,37	base	316
214	10,11	20,21	30,31	34,35	32,36	base	257
214	10,11	20,21	30,31	34,35	33,37	base	257
214	10,11	20,21	30,31	34,35	36,37	base	318
214	10,11	20,21	32,33	34,35	36,37	base	307
214	10,11	20,21	34,35	32,36	33,37	base	315
214	10,11	30,31	32,33	34,35	36,37	base	300
214	10,11	30,31	34,35	32,36	33,37	base	304
214	20,21	30,31	32,33	34,35	36,37	base	234
214	20,21	30,31	34,35	32,36	33,37	base	242
214	6,15	22,25	1,34	32,36	19,39	base	103
214	7,14	23,24	0,35	33,37	18,38	base	103
215	10,11	20,27	20,32	27,35	39,40	base	149
215	10,11	20,27	20,32	33,34	27,35	base	300
215	10,11	20,27	20,32	33,34	39,40	base	302
215	10,11	20,27	33,34	27,35	39,40	base	295
215	10,11	20,27	33,34	32,35	39,40	base	286
215	10,11	22,23	20,27	20,32	27,35	base	310
215	10,11	22,23	20,27	20,32	33,34	base	309
215	10,11	22,23	20,27	20,32	39,40	base	312
215	10,11	22,23	20,27	27,35	39,40	base	323
215	10,11	22,23	20,27	32,35	39,40	base	284
215	10,11	22,23	20,27	33,34	27,35	base	318
215	10,11	22,23	20,27	33,34	32,35	base	257
215	10,11	22,23	20,27	33,34	39,40	base	320
215	10,11	22,23	33,34	32,35	39,40	base	315
215	10,11	7,13	21,25	1,34	18,37	base	119
215	20,27	20,32	33,34	27,35	39,40	base	196
215	22,23	20,27	20,32	27,35	39,40	base	237
215	22,23	20,27	20,32	33,34	27,35	base	234
215	22,23	20,27	20,32	33,34	39,40	base	236
215	22,23	20,27	33,34	27,35	39,40	base	245
215	22,23	20,27	33,34	32,35	39,40	base	229
215	6,14	24,26	0,33	32,35	19,36	base	105
215	7,13	21,24	21,25	1,34	18,37	complement	40
215	7,13	21,25	1,34	18,37	34,39	base	164
215	7,13	21,25	1,34	18,37	39,40	base	103
215	7,13	21,25	1,34	32,35	18,37	base	105
215	7,13	21,25	1,34	33,34	18,37	base	160
215	7,13	22,23	21,25	1,34	18,37	base	179
216	10,13	19,33	19,34	33,35	39,40	base	299
216	10,13	20,23	19,33	19,34	33,35	base	150
216	10,13	20,23	19,33	19,34	39,40	base	148
216	10,13	20,23	19,33	33,35	39,40	base	145
216	10,13	20,23	19,33	34,35	39,40	base	287
216	10,13	20,23	24,26	19,33	19,34	base	313
216	10,13	20,23	24,26	19,33	33,35	base	322
216	10,13	20,23	24,26	19,33	34,35	base	283
216	10,13	20,23	24,26	19,33	39,40	base	324
216	10,13	20,23	24,26	34,35	39,40	base	317
